BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,WRBTR,KZBTR,PSWBT,PSWSL,AUFNR,VBELN,SAKNR,LIFNR,EBELN,EBELP,MATNR,WERKS,_BKPF_STBLG,KOSTL,MENGE,MEINS,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,HKONT,_BKPF_BLART,_BKPF_BUDAT,_BKPF_MONTH,_BKPF_CPUDT,_BKPF_CPUTM,_BKPF_AEDAT,_BKPF_TCODE,_BKPF_WAERS,_BKPF_AWTYP,_BKPF_AWKEY
XYZ13,5900074152,2019,1,,06.12.2019,04.12.2019,6000552638,31,K,,,,H,,,**,"      654,55",,,CAD,,,,14073285,,,,,,,,,,,,,,,7500000,KN,20191108,,20191111,2:40:37 AM,,FBVB,CAD,BKPF,5900074152XYZ502020
XYZ13,5900074151,2019,3,T,,,,40,S,,,,S,,,R4,"      308,37",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191108,,20191111,2:43:21 AM,,FBVB,CAD,BKPF,5900074151XYZ502020
XYZ13,5900074151,2019,2,,,,,40,S,,,,S,,,R4,"    1.545,00",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191108,,20191111,2:43:21 AM,,FBVB,CAD,BKPF,5900074151XYZ502020
XYZ13,5900074151,2019,1,,06.12.2019,04.12.2019,6000552637,31,K,,,,H,,,**,"    1.449,37",,,CAD,,,,14073638,,,,,,,,,,,,,,,7500000,KN,20191108,,20191111,2:43:21 AM,,FBVB,CAD,BKPF,5900074151XYZ502020
XYZ13,5900074159,2019,3,T,,,,40,S,,,,S,,,R4,"    5.781,16",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191108,,20191111,3:12:17 PM,,FBVB,CAD,BKPF,5900074159XYZ502020
XYZ13,5900074159,2019,2,,,,,40,S,,,,S,,,R4,"   50.793,10",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191108,,20191111,3:12:17 PM,,FBVB,CAD,BKPF,5900074159XYZ502020
XYZ13,5900074159,2019,1,,06.12.2019,04.12.2019,6000552637,31,K,,,,H,,,**,"   55.209,66",,,CAD,,,,14073638,,,,,,,,,,,,,,,7500000,KN,20191108,,20191111,3:12:17 PM,,FBVB,CAD,BKPF,5900074159XYZ502020
XYZ13,5900074158,2019,2,,,,,40,S,,,,S,,,E1,"    5.900,00",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2650500,KN,20191108,,20191111,3:23:30 AM,,FBVB,CAD,BKPF,5900074158XYZ502020
XYZ13,5900074158,2019,1,,19.11.2019,15.11.2019,6000551276,31,K,,,,H,,,**,"    5.900,00",,,CAD,,,,14073176,,,,,,,,,,,,,,,7500000,KN,20191108,,20191111,3:23:30 AM,,FBVB,CAD,BKPF,5900074158XYZ502020
XYZ13,5900074102,2019,2,,,,,40,S,,,,S,,,E1,"    8.100,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191107,,20191108,2:38:09 AM,,FBVB,CAD,BKPF,5900074102XYZ502020
XYZ13,5900074102,2019,1,,19.11.2019,15.11.2019,6000551270,31,K,,,,H,,,**,"    8.100,00",,,CAD,,,,14041894,,,,,,,,,,,,,,,7500000,KN,20191107,,20191108,2:38:09 AM,,FBVB,CAD,BKPF,5900074102XYZ502020
XYZ13,5900074109,2019,3,T,,,,40,S,,,,S,,,R2,"    5.611,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191107,,20191112,9:05:37 PM,,FBVB,CAD,BKPF,5900074109XYZ502020
XYZ13,5900074109,2019,2,,,,,40,S,,,,S,,,R2,"   69.928,40",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191107,,20191112,9:05:37 PM,,FBVB,CAD,BKPF,5900074109XYZ502020
XYZ13,5900074109,2019,1,,05.12.2019,03.12.2019,6000552674,31,K,,,,H,,,**,"   61.385,59",,,CAD,,,,14073838,,,,,,,,,,,,,,,7500000,KN,20191107,,20191112,9:05:37 PM,,FBVB,CAD,BKPF,5900074109XYZ502020
XYZ13,5900074108,2019,2,,11.03.2020,11.03.2020,500609875,40,S,,,,S,,,E1,"   69.513,00",,,CAD,,,,,,,,,,,,,,,,,,,7856500,KN,20191106,,20191107,2:49:18 PM,,FBVB,CAD,BKPF,5900074108XYZ502020
XYZ13,5900074108,2019,1,,13.11.2019,08.11.2019,6000551104,31,K,,,,H,,,**,"   69.513,00",,,CAD,,,,14072407,,,,,,,,,,,,,,,7500000,KN,20191106,,20191107,2:49:18 PM,,FBVB,CAD,BKPF,5900074108XYZ502020
XYZ13,5900074107,2019,2,,,,,40,S,,,,S,,,E1,"    3.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191106,,20191107,1:44:24 AM,,FBVB,CAD,BKPF,5900074107XYZ502020
XYZ13,5900074107,2019,1,,13.11.2019,08.11.2019,6000551155,31,K,,,,H,,,**,"    3.000,00",,,CAD,,,,14032323,,,,,,,,,,,,,,,7500000,KN,20191106,,20191107,1:44:24 AM,,FBVB,CAD,BKPF,5900074107XYZ502020
XYZ13,5900074106,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191106,,20191107,1:51:43 AM,,FBVB,CAD,BKPF,5900074106XYZ502020
XYZ13,5900074106,2019,1,,13.11.2019,08.11.2019,6000551103,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041874,,,,,,,,,,,,,,,7500000,KN,20191106,,20191107,1:51:43 AM,,FBVB,CAD,BKPF,5900074106XYZ502020
XYZ13,5900074105,2019,2,,,,,40,S,,,,S,,,E1,"   60.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191106,,20191108,3:20:21 PM,,FBVB,CAD,BKPF,5900074105XYZ502020
XYZ13,5900074105,2019,1,,14.11.2019,12.11.2019,6000551188,31,K,,,,H,,,**,"   60.000,00",,,CAD,,,,14041890,,,,,,,,,,,,,,,7500000,KN,20191106,,20191108,3:20:21 PM,,FBVB,CAD,BKPF,5900074105XYZ502020
XYZ13,5900074100,2019,3,T,,,,40,S,,,,S,,,R3,"        9,80",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191106,,20191107,4:36:28 PM,,FBVB,CAD,BKPF,5900074100XYZ502020
XYZ13,5900074100,2019,2,,,,,40,S,,,,S,,,R3,"      559,91",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191106,,20191107,4:36:28 PM,,FBVB,CAD,BKPF,5900074100XYZ502020
XYZ13,5900074100,2019,1,,05.12.2019,03.12.2019,6000552673,31,K,,,,H,,,**,"      560,41",,,CAD,,,,14073756,,,,,,,,,,,,,,,7500000,KN,20191106,,20191107,4:36:28 PM,,FBVB,CAD,BKPF,5900074100XYZ502020
XYZ13,5900074944,2019,3,T,,,,40,S,,,,S,,,R7,"       39,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191106,,20191107,4:57:17 PM,,FBVB,CAD,BKPF,5900074944XYZ502020
XYZ13,5900074944,2019,2,,,,,40,S,,,,S,,,R7,"    5.302,70",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191106,,20191107,4:57:17 PM,,FBVB,CAD,BKPF,5900074944XYZ502020
XYZ13,5900074944,2019,1,,15.11.2019,13.11.2019,6000551127,31,K,,,,H,,,**,"    5.346,99",,,CAD,,,,14072386,,,,,,,,,,,,,,,7500000,KN,20191106,,20191107,4:57:17 PM,,FBVB,CAD,BKPF,5900074944XYZ502020
XYZ13,5900074943,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191105,,20191106,1:30:52 AM,,FBVB,CAD,BKPF,5900074943XYZ502020
XYZ13,5900074943,2019,1,,12.11.2019,07.11.2019,6000551943,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041880,,,,,,,,,,,,,,,7500000,KN,20191105,,20191106,1:30:52 AM,,FBVB,CAD,BKPF,5900074943XYZ502020
XYZ13,5900074949,2019,2,,,,,40,S,,,,S,,,E1,"   79.939,34",,,CAD,,,,,,,,,,XYZ50000558,,,,,,,,,2050800,KN,20191104,,20191105,2:42:22 PM,,FBVB,CAD,BKPF,5900074949XYZ502020
XYZ13,5900074949,2019,1,,13.11.2019,12.11.2019,6000551172,31,K,,,,H,,,**,"   79.939,34",,,CAD,,,,14072912,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,2:42:22 PM,,FBVB,CAD,BKPF,5900074949XYZ502020
XYZ13,5900074948,2019,2,,,,,40,S,,,,S,,,E1,"      900,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,1:19:45 AM,,FBVB,CAD,BKPF,5900074948XYZ502020
XYZ13,5900074948,2019,1,,08.11.2019,06.11.2019,6000551914,31,K,,,,H,,,**,"      900,00",,,CAD,,,,14049871,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,1:19:45 AM,,FBVB,CAD,BKPF,5900074948XYZ502020
XYZ13,5900074947,2019,2,,,,,40,S,,,,S,,,E1,"    9.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,1:59:50 AM,,FBVB,CAD,BKPF,5900074947XYZ502020
XYZ13,5900074947,2019,1,,08.11.2019,06.11.2019,6000551994,31,K,,,,H,,,**,"    9.000,00",,,CAD,,,,14035903,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,1:59:50 AM,,FBVB,CAD,BKPF,5900074947XYZ502020
XYZ13,5900074946,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,2:52:39 AM,,FBVB,CAD,BKPF,5900074946XYZ502020
XYZ13,5900074946,2019,1,,08.11.2019,06.11.2019,6000551918,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14031393,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,2:52:39 AM,,FBVB,CAD,BKPF,5900074946XYZ502020
XYZ13,5900074945,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,1:07:41 AM,,FBVB,CAD,BKPF,5900074945XYZ502020
XYZ13,5900074945,2019,1,,08.11.2019,06.11.2019,6000551913,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14045871,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,1:07:41 AM,,FBVB,CAD,BKPF,5900074945XYZ502020
XYZ13,5900074940,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,5:41:09 AM,,FBVB,CAD,BKPF,5900074940XYZ502020
XYZ13,5900074940,2019,1,,08.11.2019,06.11.2019,6000551925,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041046,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,5:41:09 AM,,FBVB,CAD,BKPF,5900074940XYZ502020
XYZ13,5900074934,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191104,,20191105,1:21:38 AM,,FBVB,CAD,BKPF,5900074934XYZ502020
XYZ13,5900074934,2019,1,,08.11.2019,06.11.2019,6000551925,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041046,,,,,,,,,,,,,,,7500000,KN,20191104,,20191105,1:21:38 AM,,FBVB,CAD,BKPF,5900074934XYZ502020
XYZ13,5900074932,2019,3,T,,,,40,S,,,,S,,,R2,"       90,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191101,,20191105,1:24:53 AM,,FBVB,CAD,BKPF,5900074932XYZ502020
XYZ13,5900074932,2019,2,,,,,40,S,,,,S,,,R2,"    5.009,00",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191101,,20191105,1:24:53 AM,,FBVB,CAD,BKPF,5900074932XYZ502020
XYZ13,5900074932,2019,1,,04.12.2019,02.12.2019,6000552656,31,K,,,,H,,,**,"    5.099,69",,,CAD,,,,14073838,,,,,,,,,,,,,,,7500000,KN,20191101,,20191105,1:24:53 AM,,FBVB,CAD,BKPF,5900074932XYZ502020
XYZ13,5900074931,2019,3,T,,,,40,S,,,,S,,,R2,"       40,33",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191101,,20191105,1:27:28 AM,,FBVB,CAD,BKPF,5900074931XYZ502020
XYZ13,5900074931,2019,2,,,,,40,S,,,,S,,,R2,"    5.352,18",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191101,,20191105,1:27:28 AM,,FBVB,CAD,BKPF,5900074931XYZ502020
XYZ13,5900074931,2019,1,,04.12.2019,02.12.2019,6000552655,31,K,,,,H,,,**,"    5.403,96",,,CAD,,,,14073768,,,,,,,,,,,,,,,7500000,KN,20191101,,20191105,1:27:28 AM,,FBVB,CAD,BKPF,5900074931XYZ502020
XYZ13,5900074939,2019,3,T,,,,40,S,,,,S,,,R2,"    5.593,57",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191101,,20191106,7:44:59 PM,,FBVB,CAD,BKPF,5900074939XYZ502020
XYZ13,5900074939,2019,2,,,,,40,S,,,,S,,,R2,"   67.516,90",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20191101,,20191106,7:44:59 PM,,FBVB,CAD,BKPF,5900074939XYZ502020
XYZ13,5900074939,2019,1,,04.12.2019,02.12.2019,6000552655,31,K,,,,H,,,**,"   68.760,17",,,CAD,,,,14073768,,,,,,,,,,,,,,,7500000,KN,20191101,,20191106,7:44:59 PM,,FBVB,CAD,BKPF,5900074939XYZ502020
XYZ13,5900074930,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191031,,20191101,1:40:31 AM,,FBVB,CAD,BKPF,5900074930XYZ502020
XYZ13,5900074930,2019,1,,06.11.2019,04.11.2019,6000551845,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14038862,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,1:40:31 AM,,FBVB,CAD,BKPF,5900074930XYZ502020
XYZ13,5900074924,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191031,,20191101,1:42:53 AM,,FBVB,CAD,BKPF,5900074924XYZ502020
XYZ13,5900074924,2019,1,,06.11.2019,04.11.2019,6000551846,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14031542,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,1:42:53 AM,,FBVB,CAD,BKPF,5900074924XYZ502020
XYZ13,5900074929,2019,4,T,,,,40,S,,,,S,,,R2,"        1,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191031,,20191101,2:37:43 AM,,FBVB,CAD,BKPF,5900074929XYZ502020
XYZ13,5900074929,2019,3,,,,,40,S,,,,S,,,E1,"       31,38",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:37:43 AM,,FBVB,CAD,BKPF,5900074929XYZ502020
XYZ13,5900074929,2019,2,,,,,40,S,,,,S,,,R2,"      570,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:37:43 AM,,FBVB,CAD,BKPF,5900074929XYZ502020
XYZ13,5900074929,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      667,78",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,2:37:43 AM,,FBVB,CAD,BKPF,5900074929XYZ502020
XYZ13,5900074928,2019,3,T,,,,40,S,,,,S,,,R2,"        7,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191031,,20191101,2:38:55 AM,,FBVB,CAD,BKPF,5900074928XYZ502020
XYZ13,5900074928,2019,2,,,,,40,S,,,,S,,,R2,"       19,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:38:55 AM,,FBVB,CAD,BKPF,5900074928XYZ502020
XYZ13,5900074928,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"       13,69",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,2:38:55 AM,,FBVB,CAD,BKPF,5900074928XYZ502020
XYZ13,5900074927,2019,3,T,,,,40,S,,,,S,,,R2,"        7,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191031,,20191101,2:41:42 AM,,FBVB,CAD,BKPF,5900074927XYZ502020
XYZ13,5900074927,2019,2,,,,,40,S,,,,S,,,R2,"       19,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:41:42 AM,,FBVB,CAD,BKPF,5900074927XYZ502020
XYZ13,5900074927,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"       13,69",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,2:41:42 AM,,FBVB,CAD,BKPF,5900074927XYZ502020
XYZ13,5900074926,2019,4,T,,,,40,S,,,,S,,,R2,"        1,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191031,,20191101,2:43:15 AM,,FBVB,CAD,BKPF,5900074926XYZ502020
XYZ13,5900074926,2019,3,,,,,40,S,,,,S,,,E1,"      677,88",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:43:15 AM,,FBVB,CAD,BKPF,5900074926XYZ502020
XYZ13,5900074926,2019,2,,,,,40,S,,,,S,,,R2,"      570,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:43:15 AM,,FBVB,CAD,BKPF,5900074926XYZ502020
XYZ13,5900074926,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      714,48",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,2:43:15 AM,,FBVB,CAD,BKPF,5900074926XYZ502020
XYZ13,5900074925,2019,4,T,,,,40,S,,,,S,,,R2,"        1,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191031,,20191101,2:44:32 AM,,FBVB,CAD,BKPF,5900074925XYZ502020
XYZ13,5900074925,2019,3,,,,,40,S,,,,S,,,E1,"      520,09",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:44:32 AM,,FBVB,CAD,BKPF,5900074925XYZ502020
XYZ13,5900074925,2019,2,,,,,40,S,,,,S,,,R2,"      570,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191031,,20191101,2:44:32 AM,,FBVB,CAD,BKPF,5900074925XYZ502020
XYZ13,5900074925,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      701,99",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191031,,20191101,2:44:32 AM,,FBVB,CAD,BKPF,5900074925XYZ502020
XYZ13,5900074920,2019,4,T,,,,40,S,,,,S,,,R2,"        1,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191030,,20191031,3:01:42 AM,,FBVB,CAD,BKPF,5900074920XYZ502020
XYZ13,5900074920,2019,3,,,,,40,S,,,,S,,,E1,"      520,09",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,3:01:42 AM,,FBVB,CAD,BKPF,5900074920XYZ502020
XYZ13,5900074920,2019,2,,,,,40,S,,,,S,,,R2,"      570,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,3:01:42 AM,,FBVB,CAD,BKPF,5900074920XYZ502020
XYZ13,5900074920,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      701,99",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,3:01:42 AM,,FBVB,CAD,BKPF,5900074920XYZ502020
XYZ13,5900074914,2019,4,T,,,,40,S,,,,S,,,R2,"        7,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191030,,20191031,2:13:26 AM,,FBVB,CAD,BKPF,5900074914XYZ502020
XYZ13,5900074914,2019,3,,,,,40,S,,,,S,,,E1,"      623,76",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,2:13:26 AM,,FBVB,CAD,BKPF,5900074914XYZ502020
XYZ13,5900074914,2019,2,,,,,40,S,,,,S,,,R2,"       19,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,2:13:26 AM,,FBVB,CAD,BKPF,5900074914XYZ502020
XYZ13,5900074914,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      781,92",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,2:13:26 AM,,FBVB,CAD,BKPF,5900074914XYZ502020
XYZ13,5900074913,2019,4,T,,,,40,S,,,,S,,,R2,"        1,90",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191030,,20191031,2:17:58 AM,,FBVB,CAD,BKPF,5900074913XYZ502020
XYZ13,5900074913,2019,3,,,,,40,S,,,,S,,,E1,"       31,38",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,2:17:58 AM,,FBVB,CAD,BKPF,5900074913XYZ502020
XYZ13,5900074913,2019,2,,,,,40,S,,,,S,,,R2,"      570,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,2:17:58 AM,,FBVB,CAD,BKPF,5900074913XYZ502020
XYZ13,5900074913,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      667,78",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,2:17:58 AM,,FBVB,CAD,BKPF,5900074913XYZ502020
XYZ13,5900074912,2019,4,T,,,,40,S,,,,S,,,R2,"        7,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191030,,20191031,1:54:31 AM,,FBVB,CAD,BKPF,5900074912XYZ502020
XYZ13,5900074912,2019,3,,,,,40,S,,,,S,,,R2,"       19,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,1:54:31 AM,,FBVB,CAD,BKPF,5900074912XYZ502020
XYZ13,5900074912,2019,2,,,,,40,S,,,,S,,,E1,"      562,65",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20191030,,20191031,1:54:31 AM,,FBVB,CAD,BKPF,5900074912XYZ502020
XYZ13,5900074912,2019,1,,29.11.2019,27.11.2019,6000552019,31,K,,,,H,,,**,"      549,81",,,CAD,,,,14072405,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,1:54:31 AM,,FBVB,CAD,BKPF,5900074912XYZ502020
XYZ13,5900074911,2019,2,,,,,40,S,,,,S,,,E1,"   60.000,00",,,CAD,,,,,,,,,300000476,XYZ50000578,,,,,,,,,2439500,KN,20191030,,20191031,5:16:01 PM,,FBVB,CAD,BKPF,5900074911XYZ502020
XYZ13,5900074911,2019,1,,04.11.2019,04.11.2019,300000476,31,K,,,,H,,,**,"   60.000,00",,,CAD,,,,14036865,,,,,300000476,,,,,,,,,,7500000,KN,20191030,,20191031,5:16:01 PM,,FBVB,CAD,BKPF,5900074911XYZ502020
XYZ13,5900074919,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191030,,20191031,3:27:56 AM,,FBVB,CAD,BKPF,5900074919XYZ502020
XYZ13,5900074919,2019,1,,05.11.2019,01.11.2019,6000551815,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041798,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,3:27:56 AM,,FBVB,CAD,BKPF,5900074919XYZ502020
XYZ13,5900074918,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191030,,20191031,2:36:38 AM,,FBVB,CAD,BKPF,5900074918XYZ502020
XYZ13,5900074918,2019,1,,07.11.2019,05.11.2019,6000551906,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041754,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,2:36:38 AM,,FBVB,CAD,BKPF,5900074918XYZ502020
XYZ13,5900074917,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191030,,20191031,2:05:01 AM,,FBVB,CAD,BKPF,5900074917XYZ502020
XYZ13,5900074917,2019,1,,05.11.2019,01.11.2019,6000551810,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14041709,,,,,,,,,,,,,,,7500000,KN,20191030,,20191031,2:05:01 AM,,FBVB,CAD,BKPF,5900074917XYZ502020
XYZ13,5900074973,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191025,,20191028,1:29:38 AM,,FBVB,CAD,BKPF,5900074973XYZ502020
XYZ13,5900074973,2019,1,,31.10.2019,29.10.2019,6000551790,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14045357,,,,,,,,,,,,,,,7500000,KN,20191025,,20191028,1:29:38 AM,,FBVB,CAD,BKPF,5900074973XYZ502020
XYZ13,5900074972,2019,2,,,,,40,S,,,,S,,,E1,"    5.990,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191025,,20191028,2:14:17 AM,,FBVB,CAD,BKPF,5900074972XYZ502020
XYZ13,5900074972,2019,1,,08.11.2019,06.11.2019,6000551911,31,K,,,,H,,,**,"    5.990,00",,,CAD,,,,14045730,,,,,,,,,,,,,,,7500000,KN,20191025,,20191028,2:14:17 AM,,FBVB,CAD,BKPF,5900074972XYZ502020
XYZ13,5900074952,2019,2,,,,,40,S,,,,S,,,E1,"    5.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20191024,,20191025,3:04:29 AM,,FBVB,CAD,BKPF,5900074952XYZ502020
XYZ13,5900074952,2019,1,,31.10.2019,29.10.2019,6000551784,31,K,,,,H,,,**,"    5.000,00",,,CAD,,,,14031542,,,,,,,,,,,,,,,7500000,KN,20191024,,20191025,3:04:29 AM,,FBVB,CAD,BKPF,5900074952XYZ502020
XYZ13,5900074957,2019,3,T,,,,40,S,,,,S,,,R2,"       50,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20191024,,20191025,2:18:04 AM,,FBVB,CAD,BKPF,5900074957XYZ502020
XYZ13,5900074957,2019,2,,,,,40,S,,,,S,,,R2,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2690500,KN,20191024,,20191025,2:18:04 AM,,FBVB,CAD,BKPF,5900074957XYZ502020
