BUKRS,BELNR,GJAHR,BUZEI,BUZID,BSCHL,KOART,SHKZG,MWSKZ,WRBTR,HKONT,LIFNR,BLART,BUDAT,STBLG
ZY05,1510093328,2020,2,,40,S,S,Q1,35345,8044756,,KN,20200117,
ZY05,1510093327,2020,2,,40,S,S,Q1,35412.9,8044756,,KN,20200117,
ZY05,1510093326,2020,2,,40,S,S,Q1,35345,8044756,,KN,20200117,
ZY05,1510093325,2020,2,,40,S,S,Q1,35345,8044756,,KN,20200117,
ZY05,1510093324,2020,2,,40,S,S,Q1,35345,8044756,,KN,20200117,
ZY05,1510093323,2020,2,,40,S,S,Q1,35345,8044756,,KN,20200117,
ZY05,1510093154,2020,2,,40,S,S,Q1,34555,8044756,,KN,20200103,
ZY05,1510093153,2020,2,,40,S,S,Q1,34555,8044756,,KN,20200103,
ZY05,1510092992,2019,2,,40,S,S,Q1,35591,8044756,,KN,20191226,
ZY05,1510092987,2019,2,,40,S,S,Q1,35485,8044756,,KN,20191226,
ZY05,1510092947,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092928,2019,2,,40,S,S,Q1,35845,8044756,,KN,20191223,
ZY05,1510092927,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20191223,
ZY05,1510092926,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092925,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092924,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092923,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092922,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092921,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092920,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092912,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191223,
ZY05,1510092538,2019,2,,40,S,S,Q1,34645,8044756,,KN,20191202,
ZY05,1510092502,2019,2,,40,S,S,Q1,34995,8044756,,KN,20191128,
ZY05,1510092291,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092290,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092289,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092288,2019,2,,40,S,S,Q1,35845,8044756,,KN,20191121,
ZY05,1510092287,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20191121,
ZY05,1510092286,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092285,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092284,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092283,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092282,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510092281,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191121,
ZY05,1510091678,2019,2,,40,S,S,Q1,35845,8044756,,KN,20191010,
ZY05,1510091676,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20191010,
ZY05,1510091675,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091674,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091673,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091672,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091671,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091670,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091669,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091668,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091667,2019,2,,40,S,S,Q1,35345,8044756,,KN,20191010,
ZY05,1510091405,2019,2,,40,S,S,Q1,67030,8044756,,KN,20190925,
ZY05,1510091289,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190916,
ZY05,1510091267,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190916,
ZY05,1510091266,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190916,
ZY05,1510091265,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190916,
ZY05,1510091264,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190916,
ZY05,1510091263,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190916,
ZY05,1510091235,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190913,
ZY05,1510091233,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190913,
ZY05,1510091232,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190913,
ZY05,1510091231,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190913,
ZY05,1510090983,2019,2,,40,S,S,Q1,35605,8044756,,KN,20190829,
ZY05,1510090982,2019,2,,40,S,S,Q1,34555,8044756,,KN,20190829,
ZY05,1510090955,2019,2,,40,S,S,Q1,34555,8044756,,KN,20190829,
ZY05,1510090705,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090704,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090703,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090702,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190815,
ZY05,1510090701,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090700,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090699,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090698,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190815,
ZY05,1510090697,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090693,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090692,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190815,
ZY05,1510090617,2019,2,,40,S,S,Q1,37345,8044756,,KN,20190812,
ZY05,1510090616,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190812,
ZY05,1510090259,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190719,
ZY05,1510090258,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190719,
ZY05,1510090257,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190719,
ZY05,1510090256,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190719,
ZY05,1510090244,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190717,
ZY05,1510090243,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190717,
ZY05,1510090242,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190717,
ZY05,1510090240,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190717,
ZY05,1510090166,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190716,
ZY05,1510090165,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190716,
ZY05,1510090164,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190716,
ZY05,1510090108,2019,2,,40,S,S,Q1,34985,8044756,,KN,20190711,
ZY05,1510090107,2019,2,,40,S,S,Q1,39295,8044756,,KN,20190711,
ZY05,1510090103,2019,2,,40,S,S,Q1,34555,8044756,,KN,20190711,
ZY05,1510090102,2019,2,,40,S,S,Q1,34555,8044756,,KN,20190711,
ZY05,1510090099,2019,2,,40,S,S,Q1,36608.13,8044756,,KN,20190711,
ZY05,1510090098,2019,2,,40,S,S,Q1,36302.13,8044756,,KN,20190711,
ZY05,1510090095,2019,2,,40,S,S,Q1,34555,8044756,,KN,20190711,
ZY05,1510089843,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190627,
ZY05,1510089817,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190627,
ZY05,1510089816,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190627,
ZY05,1510089790,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089789,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089788,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089787,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089774,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190626,
ZY05,1510089773,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089772,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089771,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190626,
ZY05,1510089120,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190516,
ZY05,1510089102,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190515,
ZY05,1510089081,2019,2,,40,S,S,Q1,35845,8044756,,KN,20190514,
ZY05,1510089053,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190514,
ZY05,1510089052,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510089051,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510089050,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510089049,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510089048,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510089047,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190514,
ZY05,1510088707,2019,2,,40,S,S,Q1,36845,8044756,,KN,20190422,
ZY05,1510088705,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088704,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088689,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088688,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088687,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088686,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190417,
ZY05,1510088650,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190416,
ZY05,1510088649,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190416,
ZY05,1510088648,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190416,
ZY05,1510088647,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190416,
ZY05,1510088632,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190416,
ZY05,1510088631,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190416,
ZY05,1510088562,2019,2,,40,S,S,Q1,36990.47,8044756,,KN,20190409,
ZY05,1510088024,2019,2,,40,S,S,Q1,37548.7,8044756,,KN,20190312,
ZY05,1510088023,2019,2,,40,S,S,Q1,36480.8,8044756,,KN,20190312,
ZY05,1510088021,2019,2,,40,S,S,Q1,35412.9,8044756,,KN,20190312,
ZY05,1510088020,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190312,
ZY05,1510088019,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190312,
ZY05,1510088018,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190312,
ZY05,1510088017,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190312,
ZY05,1510088000,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190308,
ZY05,1510087999,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190308,
ZY05,1510087997,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190308,
ZY05,1510087996,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190308,
ZY05,1510087995,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087993,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087990,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087988,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087986,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087984,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087976,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087975,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190308,
ZY05,1510087914,2019,3,,40,S,S,Q1,35845,8044756,,KN,20190301,
ZY05,1510087914,2019,2,,40,S,S,Q1,35095,8044756,,KN,20190301,
ZY05,1510087761,2019,2,,40,S,S,Q1,34845,8044756,,KN,20190301,
ZY05,1510087747,2019,2,,40,S,S,Q1,67030,8044756,,KN,20190301,
ZY05,1510087712,2019,2,,40,S,S,Q1,41345,8044756,,KN,20190220,
ZY05,1510087710,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190220,
ZY05,1510087696,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190219,
ZY05,1510087695,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190219,
ZY05,1510087668,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,800001703
ZY05,1510087667,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,800001702
ZY05,1510087666,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,800001701
ZY05,1510087662,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,
ZY05,1510087661,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,
ZY05,1510087660,2019,2,,40,S,S,Q1,35345,8044756,,KN,20190214,
ZY05,1510087606,2019,2,,40,S,S,Q1,38345,8044756,,KN,20190212,
ZY05,1510087574,2019,2,,40,S,S,Q1,35855.33,8044756,,KN,20190207,
ZY05,1510087243,2019,2,,40,S,S,Q1,35966.31,8044756,,KN,20190109,
ZY05,1510086780,2019,2,,40,S,S,Q1,36345,8044756,,KN,20190109,
NL01,1510028193,2020,2,,40,S,S,Q1,34785.91,8044756,,KN,20200303,
NL01,1510028060,2020,2,,40,S,S,Q1,43324,8044756,,KN,20200224,
NL01,1510028059,2020,2,,40,S,S,Q1,44533.21,8044756,,KN,20200224,
NL01,1510028058,2020,2,,40,S,S,Q1,50708,8044756,,KN,20200224,
NL01,1510028016,2020,2,,40,S,S,Q1,34395,8044756,,KN,20200219,
NL01,1510027886,2020,2,,40,S,S,Q1,34395,8044756,,KN,20200203,
NL01,1510027885,2020,2,,40,S,S,Q1,34395,8044756,,KN,20200130,
NL01,1510027883,2020,2,,40,S,S,Q1,34766.92,8044756,,KN,20200131,
NL01,1510027874,2020,2,,40,S,S,Q1,36959.5,8044756,,KN,20200128,
NL01,1510027819,2020,3,,40,S,S,QA,34366,8044756,,KN,20200122,
NL01,1510027819,2020,2,,40,S,S,Q1,34538.2,8044756,,KN,20200122,
NL01,1510027818,2020,3,,40,S,S,QA,34366,8044756,,KN,20200122,
NL01,1510027818,2020,2,,40,S,S,Q1,34535.07,8044756,,KN,20200122,
NL01,1510027803,2020,2,,40,S,S,Q1,35942.68,8044756,,KN,20200116,
NL01,1510027772,2020,2,,40,S,S,QA,42261.28,8044756,,KN,20200109,
NL01,1510027771,2020,2,,40,S,S,QA,42261.28,8044756,,KN,20200109,
NL01,1510027770,2020,2,,40,S,S,Q1,36445,8044756,,KN,20200109,
NL01,1510027754,2020,2,,40,S,S,Q1,44741,8044756,,KN,20200301,
NL01,1510027694,2019,2,,40,S,S,Q1,34768.52,8044756,,KN,20191226,
NL01,1510027693,2020,2,,40,S,S,Q1,35815,8044756,,KN,20200101,
NL01,1510027568,2019,2,,40,S,S,Q1,35395,8044756,,KN,20191213,
NL01,1510027521,2019,2,,40,S,S,Q1,35815,8044756,,KN,20191205,
NL01,1510027493,2019,2,,40,S,S,Q1,34747.2,8044756,,KN,20191127,
NL01,1510027399,2019,2,,40,S,S,Q1,36970,8044756,,KN,20191125,
NL01,1510027312,2019,2,,40,S,S,Q1,36864.79,8044756,,KN,20191105,
NL01,1510027311,2019,2,,40,S,S,Q1,35509.66,8044756,,KN,20191105,
NL01,1510027310,2019,2,,40,S,S,Q1,36025.42,8044756,,KN,20191105,
NL01,1510027309,2019,2,,40,S,S,Q1,35248,8044756,,KN,20191105,
NL01,1510027308,2019,2,,40,S,S,Q1,35499.79,8044756,,KN,20191105,
NL01,1510027307,2019,2,,40,S,S,Q1,35242.12,8044756,,KN,20191105,
NL01,1510027306,2019,2,,40,S,S,Q1,36235.84,8044756,,KN,20191105,
NL01,1510027305,2019,2,,40,S,S,Q1,36340,8044756,,KN,20191105,
NL01,1510027304,2019,2,,40,S,S,Q1,37476.31,8044756,,KN,20191105,
NL01,1510027288,2019,2,,40,S,S,Q1,34763.39,8044756,,KN,20191031,
NL01,1510027129,2019,2,,40,S,S,Q1,34769.33,8044756,,KN,20191009,
NL01,1510026944,2019,2,,40,S,S,Q1,34746.86,8044756,,KN,20190830,
NL01,1510026763,2019,2,,40,S,S,QA,34745,8044756,,KN,20190812,
NL01,1510026675,2019,2,,40,S,S,Q1,34712.79,8044756,,KN,20190729,
NL01,1510026602,2019,2,,40,S,S,Q1,39845,8044756,,KN,20190718,
NL01,1510026595,2019,2,,40,S,S,Q1,34986.63,8044756,,KN,20190717,
NL01,1510026594,2019,2,,40,S,S,Q1,34869.25,8044756,,KN,20190717,
NL01,1510026593,2019,2,,40,S,S,Q1,34827.27,8044756,,KN,20190717,
NL01,1510026540,2019,2,,40,S,S,Q1,34729.35,8044756,,KN,20190629,
NL01,1510026399,2019,2,,40,S,S,QA,34393.23,8044756,,KN,20190603,
NL01,1510026398,2019,2,,40,S,S,QA,34389.54,8044756,,KN,20190603,
NL01,1510026396,2019,2,,40,S,S,Q1,34782.05,8044756,,KN,20190603,
NL01,1510026273,2019,2,,40,S,S,Q1,34792.6,8044756,,KN,20190523,
NL01,1510026272,2019,2,,40,S,S,Q1,34743.03,8044756,,KN,20190523,
NL01,1510026271,2019,2,,40,S,S,Q1,34726.53,8044756,,KN,20190523,
NL01,1510026270,2019,2,,40,S,S,Q1,34636.07,8044756,,KN,20190523,
NL01,1510026269,2019,2,,40,S,S,Q1,34585.47,8044756,,KN,20190523,
NL01,1510026268,2019,2,,40,S,S,Q1,34575.52,8044756,,KN,20190523,
NL01,1510026267,2019,2,,40,S,S,Q1,34359.16,8044756,,KN,20190523,
NL01,1510026266,2019,2,,40,S,S,Q1,34359.16,8044756,,KN,20190523,
NL01,1510026265,2019,2,,40,S,S,Q1,34359.16,8044756,,KN,20190523,
NL01,1510026264,2019,2,,40,S,S,Q1,34359.16,8044756,,KN,20190523,
NL01,1510026226,2019,2,,40,S,S,Q1,44741,8044756,,KN,20190510,
NL01,1510025781,2019,2,,40,S,S,QA,34395,8044756,,KN,20190301,
NL01,1510025773,2019,2,,40,S,S,QA,34429.71,8044756,,KN,20190214,
NL01,1510025653,2019,2,,40,S,S,Q1,37645,8044756,,KN,20190121,800000608
NL01,1510025295,2019,2,,40,S,S,QA,34370,8044756,,KN,20190116,
NL02,1510072515,2020,2,,40,S,S,QA,40324.92,8044756,,KN,20200320,
NL02,1510072336,2020,2,,40,S,S,Q1,47845,8044756,,KN,20200305,
NL02,1510072302,2020,2,,40,S,S,Q1,67706.5,8044756,,KN,20200303,
NL02,1510072301,2020,2,,40,S,S,QA,40324.92,8044756,,KN,20200303,
NL02,1510072285,2020,2,,40,S,S,Q1,67706.5,8044756,,KN,20200302,
NL02,1510071989,2020,2,,40,S,S,Q1,77037.34,8044756,,KN,20200301,
NL02,1510071947,2020,2,,40,S,S,Q1,34568.59,8044756,,KN,20200206,
NL02,1510071897,2020,2,,40,S,S,QA,37662.83,8044756,,KN,20200201,
NL02,1510071740,2020,2,,40,S,S,Q1,90892.59,8044756,,KN,20200117,
NL02,1510071738,2020,2,,40,S,S,Q1,77037.34,8044756,,KN,20200117,
NL02,1510071737,2020,2,,40,S,S,QA,40324.92,8044756,,KN,20200117,
NL02,1510071694,2020,2,,40,S,S,QA,34745,8044756,,KN,20200115,
NL02,1510071452,2020,2,,40,S,S,QA,40324.92,8044756,,KN,20200101,
NL02,1510071418,2019,2,,40,S,S,Q1,38049.5,8044756,,KN,20191220,
NL02,1510070966,2019,2,,40,S,S,QA,59619,8044756,,KN,20191118,
NL02,1510070515,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20191009,
NL02,1510070512,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20191201,
NL02,1510070512,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20191201,
NL02,1510070512,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20191201,
NL02,1510070511,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20191008,
NL02,1510070443,2019,2,,40,S,S,Q1,35670.11,8044756,,KN,20191003,
NL02,1510070409,2019,2,,40,S,S,Q1,36459.77,8044756,,KN,20191001,
NL02,1510070348,2019,2,,40,S,S,QA,34445,8044756,,KN,20190926,
NL02,1510070195,2019,2,,40,S,S,Q1,38408,8044756,,KN,20190917,
NL02,1510070181,2019,2,,40,S,S,Q7,34374.8,8044756,,KN,20190916,
NL02,1510070177,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20191001,
NL02,1510070176,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20191001,
NL02,1510070176,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20191001,
NL02,1510070176,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20191001,
NL02,1510070147,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190911,
NL02,1510069828,2019,2,,40,S,S,Q1,35171.49,8044756,,KN,20190814,
NL02,1510069812,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20191001,
NL02,1510069811,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20191001,
NL02,1510069811,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20191001,
NL02,1510069811,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20191001,
NL02,1510069810,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190812,
NL02,1510069627,2019,4,,40,S,S,Q1,67142.61,8044756,,KN,20190801,
NL02,1510069627,2019,3,,40,S,S,Q1,47916.42,8044756,,KN,20190801,
NL02,1510069627,2019,2,,40,S,S,Q1,44523.57,8044756,,KN,20190801,
NL02,1510069589,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190725,
NL02,1510069588,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190725,
NL02,1510069588,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190725,
NL02,1510069588,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190725,
NL02,1510069513,2019,2,,40,S,S,Q1,74345,8044756,,KN,20190723,
NL02,1510069414,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069411,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069410,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069409,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069408,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069407,2019,2,,40,S,S,QA,40324.92,8044756,,KN,20190712,
NL02,1510069377,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069376,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069375,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069374,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069373,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190710,
NL02,1510069373,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190710,
NL02,1510069373,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190710,
NL02,1510069372,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190710,
NL02,1510069372,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190710,
NL02,1510069372,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190710,
NL02,1510069371,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190710,
NL02,1510069371,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190710,
NL02,1510069371,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190710,
NL02,1510069370,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069369,2019,2,,40,S,S,Q1,90892.6,8044756,,KN,20190710,
NL02,1510069254,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190701,
NL02,1510069254,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190701,
NL02,1510069254,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190701,
NL02,1510069253,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190701,
NL02,1510069253,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190701,
NL02,1510069253,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190701,
NL02,1510069252,2019,4,,40,S,S,Q1,59106.56,8044756,,KN,20190701,
NL02,1510069252,2019,3,,40,S,S,Q1,44591.16,8044756,,KN,20190701,
NL02,1510069252,2019,2,,40,S,S,Q1,42029.62,8044756,,KN,20190701,
NL02,1510069112,2019,2,,40,S,S,Q7,34374.8,8044756,,KN,20190618,
NL02,1510069024,2019,2,,40,S,S,Q2,36495.23,8044756,,KN,20190606,
NL02,1510068949,2019,4,,40,S,S,Q1,37650.31,8044756,,KN,20190701,
NL02,1510068949,2019,3,,40,S,S,Q1,35712.71,8044756,,KN,20190701,
NL02,1510068949,2019,2,,40,S,S,Q1,35370.78,8044756,,KN,20190701,
NL02,1510068948,2019,4,,40,S,S,Q1,70752.47,8044756,,KN,20190701,
NL02,1510068948,2019,3,,40,S,S,Q1,49410.16,8044756,,KN,20190701,
NL02,1510068948,2019,2,,40,S,S,Q1,45643.87,8044756,,KN,20190701,
NL02,1510068947,2019,4,,40,S,S,Q1,38766.95,8044756,,KN,20190701,
NL02,1510068947,2019,3,,40,S,S,Q1,36174.77,8044756,,KN,20190701,
NL02,1510068947,2019,2,,40,S,S,Q1,35717.33,8044756,,KN,20190701,
NL02,1510068946,2019,4,,40,S,S,Q1,38782.4,8044756,,KN,20190701,
