MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.0833,42,4.914583333,1.05,1131,2.35625,37.64,-120.97,0.955
7.3841,40,6.698412698,1,158,2.507936508,37.65,-120.98,1.722
3.1397,45,5.744744745,1.006006006,839,2.51951952,37.64,-120.98,1.107
2.1458,40,5.562111801,1.114906832,679,2.108695652,37.64,-120.98,1.303
2.9783,19,5.093514329,1.009049774,2426,3.659125189,37.66,-120.9,0.825
2.6523,36,5.689655172,1.099137931,720,3.103448276,37.66,-120.91,0.763
1.6767,26,5.720779221,1.357142857,855,2.775974026,37.64,-120.9,0.813
3.0577,13,6.056085919,1.167064439,3033,3.619331742,37.65,-120.94,1.19
4.25,1,20.125,2.928571429,402,3.589285714,37.65,-120.93,1.892
1.3696,23,3.914728682,0.96124031,163,1.263565891,37.65,-120.92,2.75
2.6964,14,4.718693285,1.015426497,3221,2.922867514,37.65,-120.95,1.07
2.4485,34,5.214723926,0.996932515,972,2.981595092,37.65,-120.96,0.955
2.7209,32,5.090510949,1.080291971,1957,2.856934307,37.64,-120.95,0.883
1.425,43,4.066666667,0.866666667,176,2.933333333,37.63,-120.94,0.694
1.7679,39,5,0.888888889,22,2.444444444,37.63,-120.92,4.5
3.625,36,4.285714286,0.857142857,51,3.642857143,37.64,-120.96,0.675
1.6952,39,4.076323988,1.026479751,2052,3.196261682,37.64,-120.98,0.65
1.7054,39,3.900826446,1.003305785,2047,3.383471074,37.63,-120.97,0.588
1.75,31,3.257575758,0.939393939,192,2.909090909,37.63,-121,0.738
1.59,49,4.391862955,1.070663812,1525,3.265524625,37.63,-121,0.809
1.9643,41,4.606666667,1.065,2122,3.536666667,37.63,-121.01,0.749
1.8167,35,3.917241379,1.034482759,622,4.289655172,37.62,-121.01,0.795
2.0885,35,4.812064965,1.106728538,1687,3.914153132,37.62,-121.01,0.737
1.9206,26,4.097639485,1.024678112,3010,3.229613734,37.62,-120.98,0.813
2.4792,21,3.752941176,1.411764706,276,3.247058824,37.63,-120.99,0.6
1.0801,28,3.229691877,1.176470588,1043,2.921568627,37.62,-121,0.75
1.5515,37,3.910679612,0.980582524,1787,3.469902913,37.62,-120.99,0.541
3.4703,5,5.649149923,1.075734158,2316,3.579598145,37.61,-121.01,1.293
2.273,36,4.812727273,1.098181818,2045,3.718181818,37.61,-121,0.629
2.6899,22,5.400244798,1.132190942,3116,3.813953488,37.6,-121,0.821
2.5993,33,4.101626016,0.967479675,1027,4.174796748,37.6,-121.02,0.68
2.1779,36,4.490625,1.034375,1073,3.353125,37.6,-120.98,0.584
1.2857,39,4.031496063,1.039370079,443,3.488188976,37.61,-120.99,0.6
4.6484,2,6.40660737,1.059720457,2784,3.537484117,37.59,-120.98,1.459
2.3849,11,4.983529412,1.034117647,2410,2.835294118,37.59,-120.96,1.22
1.8929,29,4.474093264,1.137305699,1063,2.75388601,37.59,-120.95,0.636
3.8372,13,5.962162162,1.086486486,1796,3.236036036,37.61,-120.94,1.293
4.6833,17,6.077961019,0.980509745,2034,3.049475262,37.61,-120.95,1.422
1.9444,23,4.285539216,1.087009804,2467,3.023284314,37.61,-120.96,0.934
1.871,16,3.536,1,884,2.357333333,37.61,-120.97,1.039
2.9821,35,5.570895522,1.037313433,729,2.720149254,37.6,-120.95,0.974
3.5331,30,5.539115646,0.976190476,1804,3.068027211,37.6,-120.94,1.029
1.8466,43,4.701807229,1.06626506,862,2.596385542,37.59,-120.95,0.815
2.3152,16,5.174934726,1.075718016,2622,3.422976501,37.59,-120.94,1.113
2.0493,19,4.186486486,0.997297297,770,2.081081081,37.58,-120.94,0.995
3.7041,11,7.260932945,1.186588921,1934,2.819241983,37.62,-120.95,1.748
2.9451,7,5.38984127,1.062222222,5807,3.686984127,37.62,-120.97,1.278
1.2273,18,5,1.134328358,189,2.820895522,37.68,-120.54,0.875
1.8958,16,6.173913043,1.108695652,239,5.195652174,37.7,-120.64,1.375
3.8214,24,5.733668342,1.06281407,1167,2.932160804,37.69,-120.75,1.161
3.0809,5,6.126954922,1.119595216,3012,2.770929163,37.69,-120.86,1.436
3.8984,40,6.433121019,0.987261146,488,3.108280255,37.64,-120.87,1.705
2.69,20,5.643812709,1.053511706,1505,2.516722408,37.64,-120.82,2.013
2.6417,8,5.052147239,1.023006135,2277,3.492331288,37.64,-120.77,0.968
2.0385,25,5.021875,1.065625,2319,3.6234375,37.65,-120.76,0.843
1.4464,17,5.431034483,1.534482759,130,2.24137931,37.65,-120.46,0.792
5.6945,36,6.191489362,1.021276596,124,2.638297872,37.59,-120.59,1.542
2.3906,27,5.27027027,1.022522523,660,2.972972973,37.59,-120.69,0.818
3.2604,30,5.551020408,1.081632653,531,3.612244898,37.61,-120.76,0.879
3.9688,30,6.604316547,1.107913669,469,3.374100719,37.61,-120.8,1.75
3.6181,35,5.513833992,1.043478261,756,2.988142292,37.58,-120.76,1.786
3.6629,30,6.3625,1.066666667,757,3.154166667,37.58,-120.83,1.714
3.4934,27,5.46,1.046666667,451,3.006666667,37.57,-120.85,1.938
3.9821,22,5.78313253,1.072289157,774,3.108433735,37.57,-120.88,2.043
4.8958,30,6.594202899,1.014492754,220,3.188405797,37.62,-120.87,1.425
2.6619,32,5.349299065,1.067757009,2742,3.203271028,37.6,-120.87,0.862
4.5625,25,5.504672897,0.962616822,709,3.313084112,37.6,-120.86,1.336
2.151,33,4.861244019,0.985645933,617,2.95215311,37.59,-120.89,1.958
3.7611,12,5.390625,0.967548077,2445,2.938701923,37.6,-120.92,1.231
2.6591,26,7.224576271,1.18220339,642,2.720338983,37.59,-120.92,1.805
2.0521,26,4.893371758,1.015850144,2446,3.524495677,37.57,-120.91,0.654
1.55,17,5.425149701,1.080838323,672,2.011976048,37.56,-120.93,1.661
3.1125,29,4.851851852,1.024691358,672,2.765432099,37.57,-120.95,1.548
2.6406,27,5.505952381,1.047619048,449,2.672619048,37.57,-120.98,1.297
1.7169,36,4.706959707,0.989010989,706,2.586080586,37.58,-121.02,1.214
2.1875,27,5.412429379,1.039548023,580,3.276836158,37.6,-121.04,0.828
2.6705,32,5.592833876,1.058631922,1356,4.416938111,37.56,-121.09,0.919
1.9728,32,5.468208092,1.144508671,624,3.606936416,37.55,-121.03,0.979
3.1875,33,5.284482759,1.060344828,343,2.956896552,37.5,-121.04,1.292
4.1346,26,5.626506024,1.120481928,244,2.939759036,37.48,-121.02,1.875
3.2396,5,5.762973352,1.150070126,3062,4.294530154,37.48,-121.12,1.252
2.8833,38,5.120253165,0.949367089,1272,2.683544304,37.47,-121.14,1.152
3.7045,6,5.35347432,1.003021148,1011,3.054380665,37.48,-121.14,1.281
2.1833,37,4.503386005,1.011286682,1559,3.519187359,37.47,-121.13,0.927
3.5795,12,6.857575758,1.242424242,913,2.766666667,37.47,-121.11,1.456
5.2452,4,5.945010183,1.024439919,1592,3.242362525,37.46,-121.14,1.619
2.3173,30,6.115942029,1.176811594,1301,3.771014493,37.6,-121.2,0.865
2.8558,31,4.991836735,1.346938776,1067,4.355102041,37.56,-121.27,1
0.536,33,4.928571429,2,47,3.357142857,37.44,-121.31,1.125
3,34,6.255319149,1.042553191,147,3.127659574,37.5,-121.21,1.625
3.1645,37,6.345794393,1.079439252,586,2.738317757,37.52,-121.14,1.708
3.4464,33,4.968085106,1.060283688,915,3.244680851,37.45,-121.06,1.625
3.5,52,5.195876289,0.989690722,295,3.041237113,37.42,-121.06,0.735
2.5,42,5.493333333,1,227,3.026666667,37.43,-121.11,0.742
4,36,6,1.5,27,3.375,37.33,-121.29,0.75
1.7188,40,5.458333333,1.166666667,329,3.427083333,37.33,-121.09,1.125
2.3583,41,4.543478261,1.013043478,632,2.747826087,37.37,-121.01,0.95
1.6214,17,6,1.277258567,1054,3.283489097,37.33,-121.01,0.715
3.06,27,5.820960699,1.004366812,730,3.187772926,37.33,-121.03,1.06
2.2566,42,5.272232305,1.01814882,1457,2.644283122,37.32,-121.03,0.821
3.3824,6,6.778061224,1.239795918,1409,3.594387755,37.3,-121.04,1.155
3.1523,14,5.226685796,1.012912482,2070,2.969870875,37.53,-120.84,1.418
1.6445,18,3.973314607,1.028089888,1751,2.459269663,37.53,-120.86,1.569
5.3168,18,6.638888889,1.083333333,92,2.555555556,37.53,-120.88,1.75
2.5938,45,5.555555556,0.984126984,187,2.968253968,37.55,-120.85,2.75
2.2679,30,4.426086957,1,275,2.391304348,37.54,-120.89,2.5
2.5402,42,6.25,1.151041667,647,3.369791667,37.52,-120.89,1.575
3.4643,29,6.354978355,1.060606061,747,3.233766234,37.54,-120.96,1.25
2.3864,30,5.527896996,1.017167382,720,3.090128755,37.51,-120.96,1.391
2.9844,32,5.322033898,0.898305085,682,2.889830508,37.48,-120.96,1.359
2.1875,27,5.267175573,1.030534351,810,3.091603053,37.43,-120.97,1.375
3.1641,18,5.477203647,1.018237082,1110,3.373860182,37.55,-120.8,0.963
3.3083,20,5.3878327,1,853,3.243346008,37.53,-120.79,1.083
2.1932,29,5.164444444,1.128888889,726,3.226666667,37.53,-120.8,0.906
1.875,15,5.327102804,1.14953271,189,1.76635514,37.53,-120.81,1.813
6.1324,20,8.220930233,1.325581395,282,3.279069767,37.54,-120.82,1.648
3.9286,13,5.959183673,0.981632653,1602,3.269387755,37.52,-120.8,1.458
4.2188,17,6.024793388,1.107438017,431,3.561983471,37.54,-120.72,1.313
3.4167,44,5.068376068,0.961538462,687,2.935897436,37.49,-120.79,1.607
2.7857,11,4.851380042,1.059447983,1468,3.116772824,37.47,-120.84,1.103
2.9135,27,5.349282297,0.933014354,647,3.09569378,37.48,-120.89,1.594
3.6597,29,5.843373494,1.015060241,1070,3.222891566,37.45,-120.89,1.456
2.6103,2,7.30859375,1.59765625,707,2.76171875,37.52,-120.88,1.336
3.1042,7,5.493362832,1.08960177,2431,2.689159292,37.5,-120.87,1.225
1.9829,34,4.440748441,1.035343035,2916,3.031185031,37.5,-120.86,0.828
1.9429,39,3.853459973,0.994572592,2606,3.535956581,37.49,-120.85,0.764
1.6213,37,4.593220339,1.148305085,893,3.783898305,37.49,-120.86,0.695
2.4706,22,5.232273839,1.08801956,1441,3.523227384,37.49,-120.86,0.894
1.4063,42,3.771428571,1.028571429,310,4.428571429,37.49,-120.85,0.615
2.7381,10,4.822147651,1.026845638,1960,3.288590604,37.48,-120.84,1.046
3.4821,9,5.36353771,1.015192621,5372,2.914812805,37.52,-120.86,1.271
2.2292,5,4.579778831,1.176935229,1593,2.516587678,37.51,-120.85,1.275
1.5531,15,4.024911032,1.014234875,728,2.590747331,37.51,-120.85,0.931
2.2083,47,5.167785235,1.082774049,1126,2.51901566,37.5,-120.84,0.973
1.7227,52,4.954022989,1.011494253,922,2.649425287,37.5,-120.85,0.857
1.4529,25,4.087478559,0.987993139,1234,2.116638079,37.49,-120.84,0.861
3.5547,25,6.172413793,1.091954023,882,3.379310345,37.49,-120.82,1.224
4.4083,17,6.551181102,0.996062992,736,2.897637795,37.51,-120.82,1.658
4.601,34,6.320328542,0.979466119,1226,2.517453799,37.51,-120.83,1.5
4.4886,21,6.451193059,1.073752711,1313,2.848156182,37.5,-120.82,1.354
3.375,30,5.800865801,1.056277056,631,2.731601732,37.5,-120.83,1.185
2.7243,8,4.580769231,0.930769231,688,2.646153846,37.51,-120.84,1.384
2.0643,14,4.281756757,1.076351351,3909,2.641216216,37.51,-120.84,1.065
4.1859,6,5.745173745,0.972972973,773,2.984555985,37.52,-120.83,1.5
3.7065,16,5.487272727,1.075151515,2531,3.067878788,37.52,-120.84,1.248
3.8958,20,5.940625,0.978125,1258,3.93125,37.51,-120.84,1.268
4.6635,13,6.231527094,0.991789819,1639,2.691297209,37.51,-120.83,1.984
3.809,7,5.840938722,1.011734029,2271,2.960886571,39.16,-121.62,1.107
2.4183,7,4.582926829,1.082926829,1065,2.597560976,39.16,-121.63,1.038
5.3946,27,4.941176471,0.882352941,195,2.867647059,39.15,-121.63,0.718
2.4556,16,4.516629712,1.028824834,1267,2.809312639,39.16,-121.62,0.971
1.5613,16,3.8675,1.045,940,2.35,39.15,-121.63,0.725
1.8849,27,4.935643564,1.051155116,1419,2.341584158,39.15,-121.63,0.735
3.0962,36,4.746421268,0.930470348,1168,2.388548057,39.15,-121.62,0.74
1.9375,23,4.389380531,1.168141593,1043,2.307522124,39.15,-121.62,0.653
2.5038,39,4.970822281,1.090185676,822,2.180371353,39.14,-121.63,0.683
1.6902,41,4.314229249,1.104743083,1202,2.375494071,39.14,-121.62,0.615
1.4661,44,4.492273731,1.050772627,1030,2.273730684,39.14,-121.61,0.652
1.6719,41,3.908011869,0.916913947,856,2.540059347,39.13,-121.62,0.641
1.8208,26,4.738430584,1.068410463,1047,2.106639839,39.13,-121.63,0.795
2.2431,41,4.79916318,1.016736402,583,2.439330544,39.13,-121.62,0.634
1.6823,21,4.261904762,0.976190476,933,2.776785714,39.13,-121.61,0.838
3.4492,34,5.787790698,1.011627907,804,2.337209302,39.12,-121.63,0.988
2.5469,35,4.637271215,0.976705491,1431,2.381031614,39.12,-121.62,0.659
1.4727,33,5.077380952,1.069444444,1583,3.140873016,39.13,-121.61,0.53
1.3348,21,4.176848875,1.08681672,1494,4.803858521,39.12,-121.6,2.25
4.2188,26,6.534883721,0.948837209,627,2.91627907,39.12,-121.62,0.942
4.3864,32,6.583120205,1.086956522,1099,2.810741688,39.12,-121.63,1.175
3.2465,5,4.744376278,1.026584867,1245,2.54601227,39.11,-121.62,0.972
4.174,22,6.213171577,0.949740035,1757,3.045060659,39.1,-121.63,1.001
4.2792,11,6.409836066,1.051001821,1459,2.657559199,39.11,-121.62,1.238
3.8534,21,6.190804598,1.105747126,1337,3.073563218,39.09,-121.62,0.997
3.4698,17,7.347014925,1.108208955,717,2.675373134,39.13,-121.68,1.797
2.6842,11,5.746730083,1.122473246,2336,2.77764566,39.13,-121.65,0.891
4.0625,19,6.729064039,1.083743842,596,2.935960591,39.11,-121.68,1.417
4.2656,13,5.793851718,0.982820976,3294,2.978300181,39.12,-121.64,1.107
3.3793,18,6.322834646,1.066929134,1817,3.576771654,39.11,-121.64,0.929
4.45,27,6.3003003,1.117117117,1090,3.273273273,39.09,-121.66,0.962
3.3958,26,5.795081967,1.024590164,1125,3.073770492,39.18,-121.67,0.946
4.3833,14,6.481308411,1.053738318,1292,3.018691589,39.15,-121.68,1.152
3.6111,22,5.617866005,0.967741935,1056,2.620347395,39.14,-121.67,1.123
2.0978,13,5.196185286,0.945504087,821,2.237057221,39.18,-121.63,1.34
3.4426,22,5.794594595,1.016216216,1200,3.243243243,39.15,-121.66,1.024
2.3963,16,5.253138075,1.15376569,2087,2.183054393,39.16,-121.65,1.148
5.234,15,6.533169533,0.972972973,1159,2.847665848,39.15,-121.64,1.249
4,37,6.363945578,1.091836735,806,2.741496599,39.25,-121.71,1.014
1.5281,29,5.095890411,1.095890411,1137,3.115068493,39.29,-121.68,0.616
1.8095,25,4.17080292,0.966423358,2076,3.030656934,39.28,-121.64,0.641
3.8611,37,5.429223744,1.132420091,627,2.863013699,39.22,-121.64,1
1.6315,29,4.426491994,0.994177584,2106,3.065502183,39.26,-121.67,0.58
2.4464,25,5.803951368,1.066869301,1983,3.013677812,39.23,-121.83,0.725
2.8,20,5.769423559,1.032581454,1205,3.020050125,39.15,-121.74,0.712
3.2917,42,8.062893082,1.245283019,451,2.836477987,39.1,-121.83,0.979
2.125,45,6.213235294,1.139705882,343,2.522058824,39.14,-121.91,0.62
3.6111,48,7.297297297,1.486486486,234,3.162162162,38.94,-121.76,0.675
1.7417,46,5.286885246,1.073770492,410,3.360655738,38.85,-121.67,1.104
2.6597,38,4.336842105,0.978947368,304,3.2,38.87,-121.69,0.86
1.9797,36,5.742138365,1.034591195,1068,3.358490566,38.96,-121.62,1.188
3.3125,26,5.283168317,1.00990099,1437,2.845544554,39.07,-121.7,1
2.7039,34,6.780254777,1.114649682,969,3.085987261,38.95,-121.47,1.063
2.9048,32,5.809859155,1.102112676,802,2.823943662,38.9,-121.52,0.982
1.7857,25,5.019354839,0.870967742,340,2.193548387,38.81,-121.58,2.583
2.9324,29,6.085106383,1.145390071,850,3.014184397,38.79,-121.51,1.375
2.1827,26,4.521428571,0.921428571,305,2.178571429,40.05,-122.1,0.727
2.3657,19,5.405797101,1.041407867,1185,2.453416149,40.09,-122.08,0.94
2.5197,34,5.186170213,1.082446809,1029,2.736702128,40.14,-122.12,0.823
3.3594,28,5.729903537,1.073954984,873,2.807073955,40.2,-122.17,0.791
2.881,26,8.933209647,1.688311688,1341,2.487940631,40.34,-121.8,0.798
6.1359,14,22.82352941,6.352941176,35,2.058823529,40.12,-121.78,1.063
2.6827,16,5.93993994,1.126126126,961,2.885885886,40.32,-122.42,0.839
2.6352,12,5.633967789,1.008784773,2008,2.939970717,40.32,-122.34,0.922
3.0833,10,6.347826087,1.157608696,1003,2.725543478,40.32,-122.23,0.813
3.1361,16,5.33933162,0.997429306,1155,2.969151671,40.09,-122.38,0.848
2.4555,15,6.177033493,1.291866029,1697,2.706539075,39.9,-122.57,0.556
1.3889,16,5.5,1.083333333,188,2.611111111,40.17,-122.72,0.875
3.1908,15,5.665768194,0.964959569,957,2.579514825,40.26,-122.2,1.379
2.8447,16,5.498989899,1.032323232,1366,2.75959596,40.2,-122.38,0.877
3.5,10,5.727915194,1.123674912,866,3.060070671,40.25,-122.35,1.043
2.0425,35,5.556306306,1.056306306,1194,2.689189189,40.19,-122.26,0.637
3.7,29,5.883076923,1.033846154,859,2.643076923,40.19,-122.24,0.705
4.2917,17,5.482014388,0.992805755,322,2.316546763,40.2,-122.23,1.288
1.6483,39,4.390781563,0.987975952,1307,2.619238477,40.18,-122.24,0.608
1.577,51,4.813765182,1.182186235,1083,2.192307692,40.17,-122.24,0.519
1.8077,47,5.162790698,1.023255814,846,2.810631229,40.17,-122.25,0.541
2.3517,13,4.867801047,1.05104712,1754,2.295811518,40.18,-122.22,0.889
2.6149,19,4.983894583,1.070278184,1421,2.080527086,40.2,-122.21,0.844
3.5305,30,5.926724138,1.025862069,1296,2.793103448,40.2,-122.19,0.736
2.1898,30,4.509090909,0.945454545,410,2.484848485,40.18,-122.21,0.632
1.9727,19,4.956386293,0.981308411,1741,2.711838006,40.17,-122.25,0.649
2.035,19,5.060728745,1.030364372,1293,2.617408907,40.16,-122.24,0.551
2.225,21,4.685618729,1.107023411,651,2.177257525,40.17,-122.23,0.647
1.787,14,4.168784029,1.039927405,1637,2.970961887,40.15,-122.23,0.516
2.4375,15,5.128440367,1.058103976,858,2.623853211,40.15,-122.25,0.592
1.7708,24,4.897897898,1.021021021,1042,3.129129129,40.11,-122.17,0.59
1.9773,21,5.841509434,1.094339623,744,2.80754717,40.07,-122.19,0.55
2.25,30,5.861861862,1.192192192,961,2.885885886,40.02,-122.18,0.682
1.4923,31,4.592841163,1.040268456,1193,2.668903803,40.07,-122.14,0.444
2.125,21,5.146067416,1.08988764,451,2.533707865,40.01,-122.13,0.633
1.7566,25,5.093117409,1.099190283,1266,2.562753036,40.03,-122.1,0.584
2.3043,32,5.649606299,1.090551181,690,2.716535433,40.02,-122.06,0.684
1.7125,27,5.756756757,1.189189189,464,3.135135135,39.94,-122,0.582
2.625,27,5.378787879,1.080808081,508,2.565656566,39.82,-122.11,0.917
2.3929,16,5.32712766,1.059840426,2028,2.696808511,39.91,-122.12,0.772
1.9038,16,5.456445993,1.066202091,652,2.271777003,39.92,-122.17,0.608
2.2292,32,5.261744966,1.067114094,1316,2.944071588,39.94,-122.17,0.574
3.1319,27,5.47715736,1.126903553,625,3.172588832,39.97,-122.14,0.627
2.207,21,5.781163435,1.058171745,888,2.459833795,39.95,-122.23,0.864
1.9191,9,4.984615385,1.103846154,768,2.953846154,39.93,-122.2,0.544
1.8375,21,5.372670807,1.086956522,982,3.049689441,39.86,-122.23,0.798
1.023,20,4.194762684,1.076923077,1363,2.230769231,39.92,-122.19,0.542
2.1759,35,5.852320675,1.147679325,610,2.573839662,39.93,-122.18,0.595
1.8571,39,4.914342629,1.053784861,1433,2.854581673,39.91,-122.19,0.535
3.631,32,9.179775281,2.314606742,224,2.516853933,41.15,-122.68,0.904
2.7083,16,10.51282051,2.415384615,588,3.015384615,40.93,-122.81,0.889
3.2891,29,6.062962963,1.1,753,2.788888889,40.77,-122.96,0.931
2.3667,20,4.964332893,1.054161162,1685,2.225891678,40.78,-122.93,0.912
2.3958,14,7.911111111,1.455555556,270,3,40.76,-122.89,1.021
2.125,17,6.876785714,1.460714286,1352,2.414285714,40.75,-122.79,0.717
1.7393,12,7.848837209,1.744186047,423,2.459302326,40.56,-122.86,0.813
2.0268,17,6.190082645,1.367768595,574,2.371900826,40.67,-122.95,0.942
2.4792,26,6.129120879,1.156593407,987,2.711538462,40.71,-122.95,0.888
1.125,23,6.130434783,2.565217391,47,2.043478261,40.99,-123.35,0.66
2.2115,20,7.768115942,1.736231884,918,2.660869565,40.88,-123.53,0.75
1.9107,15,5.951923077,1.538461538,287,2.759615385,40.79,-123.48,0.792
1.625,25,6.338842975,1.702479339,301,2.487603306,40.77,-123.28,0.792
1.8933,18,5.85106383,1.336879433,675,2.393617021,40.85,-123.13,0.847
1.7875,17,6.103174603,1.626984127,301,2.388888889,40.61,-123.41,0.55
1.1602,23,5.205882353,1.485294118,316,2.323529412,40.6,-123.11,0.65
1.7262,18,5.712598425,1.094488189,695,2.736220472,40.58,-123.18,0.737
1.9034,27,4.766666667,1.093939394,847,2.566666667,40.54,-123.22,0.496
1.8696,23,5.427860697,1.07960199,539,2.68159204,40.54,-123.12,0.615
1.375,16,3.950819672,1.37704918,152,2.491803279,40.51,-123.21,0.488
0.4999,15,11.59649123,2.561403509,131,2.298245614,40.43,-123.32,0.567
1.7969,10,7.448979592,2.081632653,140,2.857142857,40.4,-123.08,0.375
0.536,36,12.25,3.5,18,2.25,40.31,-123.17,0.14999
2.8472,27,12.32,2.993333333,396,2.64,40.16,-123.22,0.413
2.7083,19,6.475,1.35,216,2.7,40.34,-123.48,0.645
3.625,20,3.594594595,0.945945946,87,2.351351351,40.22,-123.43,0.675
0.8362,17,8.471698113,2.849056604,141,2.660377358,40.07,-123.41,0.875
3.1964,18,9.789473684,3.187969925,320,2.406015038,36.66,-118.96,0.8
2.9828,30,6.06401766,1.136865342,1368,3.01986755,36.54,-119.12,0.852
1.742,24,6.928961749,1.469945355,636,3.475409836,36.49,-118.96,1.188
1.4821,20,6.36,1.848888889,570,2.533333333,36.57,-118.65,1.433
3.0391,20,5.598778004,1.17107943,1195,2.433808554,36.41,-118.86,1.397
4.0703,10,6.343575419,1.111731844,986,2.754189944,36.32,-118.94,1.471
2.5417,33,4.955752212,0.796460177,310,2.743362832,36.61,-119.26,1.188
1.6722,35,5.300632911,1.180379747,1131,3.579113924,36.56,-119.25,0.591
1.8163,33,4.88372093,1.096345515,1222,4.059800664,36.54,-119.28,0.574
1.8429,18,4.359797297,1.060810811,2732,4.614864865,36.54,-119.29,0.583
2.5521,21,4.790291262,1.009708738,1721,3.341747573,36.55,-119.29,0.656
3.0156,32,4.88590604,0.912751678,461,3.093959732,36.57,-119.3,1.091
1.1728,27,3.913924051,1.050632911,1704,4.313924051,36.48,-119.44,0.417
2.3438,26,4.616438356,0.945205479,277,3.794520548,36.47,-119.37,1
3.1719,38,4.620689655,0.988505747,311,3.574712644,36.48,-119.45,1.063
2.0857,22,5.125461255,1.070110701,1185,4.372693727,36.44,-119.48,0.492
2.6445,39,5.113175676,1.027027027,2199,3.714527027,36.52,-119.35,0.62
2.9554,32,6.012195122,1.088850174,1968,3.428571429,36.5,-119.48,1.103
2.75,27,5.00308642,0.99691358,882,2.722222222,36.55,-119.43,0.935
4.2222,28,6.304477612,1.08358209,1011,3.017910448,36.54,-119.48,1.089
2.5141,19,5.084745763,1.06440678,2202,3.73220339,36.55,-119.4,0.674
3.3869,30,5.135384615,0.966153846,837,2.575384615,36.55,-119.39,0.804
2.6906,14,5.409276944,1.09686221,1945,2.653478854,36.56,-119.38,0.953
3.017,31,5.03655914,0.944086022,1411,3.034408602,36.55,-119.38,0.72
2.0729,25,5.566037736,1.047169811,611,2.882075472,36.56,-119.38,0.847
1.5223,33,4.722222222,1.026819923,2030,3.888888889,36.54,-119.38,0.518
1.9602,38,4.372013652,1.013651877,1423,4.85665529,36.53,-119.38,0.514
1.8068,34,3.906633907,1.036855037,1272,3.125307125,36.54,-119.39,0.59
1.7165,30,4.345679012,1.00617284,1184,3.654320988,36.54,-119.39,0.591
2.75,28,5.34223301,1.041262136,1524,3.699029126,36.53,-119.4,0.65
2.25,19,4.436708861,1.025316456,1327,4.199367089,36.52,-119.28,0.532
1.625,33,4.491071429,1.047619048,1734,5.160714286,36.53,-119.29,0.503
1.5714,39,3.830357143,1.017857143,1222,5.455357143,36.52,-119.29,0.43
2.5719,35,5.133738602,1.127659574,1475,4.483282675,36.5,-119.26,0.743
2.6711,24,5.383419689,0.984455959,643,3.331606218,36.43,-119.1,0.713
1.8801,26,4.634464752,1.08616188,1217,3.177545692,36.42,-119.1,0.576
1.5875,15,4.422740525,1.052478134,1275,3.717201166,36.42,-119.09,0.558
2,17,4.02293578,1.004587156,966,4.431192661,36.42,-119.09,0.525
1.5608,31,3.971502591,0.935233161,1518,3.932642487,36.4,-119.1,0.517
3.2159,23,5.576923077,1.073964497,1056,3.124260355,36.4,-119.1,0.928
2.1205,36,4.833333333,1.03525641,1283,4.112179487,36.45,-119.23,0.6
2.6648,39,5.598705502,1.003236246,899,2.909385113,36.4,-119.18,1.292
4.3281,17,6.105882353,1.029411765,998,2.935294118,36.39,-119.27,1.457
1.4812,39,5.424836601,1.140522876,1061,3.467320261,36.39,-119.23,0.535
2.0363,31,4.932659933,1.02020202,1013,3.410774411,36.39,-119.21,0.535
2.0216,18,5.463291139,1.04556962,1461,3.698734177,36.38,-119.21,0.58
2.7969,18,6.335227273,1.096590909,1742,9.897727273,36.42,-119.35,1.238
1.9342,32,4.89957265,0.995726496,1538,3.286324786,36.39,-119.31,0.686
2.3365,22,6.468085106,1.180851064,1076,3.815602837,36.35,-119.45,0.696
2.2222,20,5.1875,1.011904762,1390,4.136904762,36.35,-119.41,0.529
1.6645,20,5.671814672,1.16988417,1031,3.980694981,36.35,-119.42,0.48
2.5743,15,5.649350649,1.035714286,1332,4.324675325,36.35,-119.29,0.602
2.0227,10,4.27039627,1.060606061,1664,3.878787879,36.34,-119.29,0.533
2.3304,24,4.524390244,1.014634146,1520,3.707317073,36.35,-119.3,0.649
1.4432,27,4.902912621,1.158576052,1178,3.812297735,36.34,-119.3,0.481
2.1602,14,4.917627677,1,2250,3.70675453,36.34,-119.31,0.652
3.4312,18,5.188916877,0.964735516,1348,3.395465995,36.36,-119.32,0.684
5.3767,20,6.359550562,0.994382022,518,2.91011236,36.35,-119.37,2.313
9.0376,20,6.844765343,0.960288809,674,2.433212996,36.33,-119.32,2.391
4.5938,18,6.153664303,1.130023641,1158,2.737588652,36.33,-119.32,1.505
4.0144,5,5.812903226,1.076129032,1917,2.473548387,36.34,-119.34,1.266
4.1812,17,4.807692308,0.918803419,1218,2.602564103,36.33,-119.34,0.937
3.1486,14,5.218340611,0.96069869,568,2.480349345,36.33,-119.35,1.056
2.9844,11,5.700884956,1.092035398,1351,2.391150442,36.33,-119.36,1.32
1.2634,28,3.272727273,0.979545455,2178,4.95,36.34,-119.29,0.506
1.474,35,3.62170088,1.082111437,1246,3.653958944,36.34,-119.29,0.71
1.8299,45,4.835064935,1.079220779,2256,2.92987013,36.34,-119.3,0.631
1.4729,32,4.454117647,1.065882353,1744,4.103529412,36.34,-119.31,0.541
0.7445,19,3.567567568,1.045045045,641,2.887387387,36.33,-119.29,1.125
2.425,46,4.927710843,1.018072289,772,2.325301205,36.33,-119.31,0.849
