ID,SALARY,START_YEAR,GENDER,REGION,T-LEVEL
163868,69732,2014,m,APJ,T2
163869,61656,2011,m,NA,T2
163870,56453,2012,m,NA,T2
163871,55361,2014,m,NA,T2
163872,57895,2014,f,APJ,T2
163873,62393,2012,f,EMEA,T2
163874,50334,2011,m,NA,T2
163875,59309,2012,f,EMEA,T2
163876,60392,2012,m,APJ,T2
163877,52656,2014,m,APJ,T2
163878,68769,2010,f,EMEA,T2
163879,60130,2014,m,APJ,T2
163880,52305,2013,f,APJ,T2
163881,53774,2011,f,NA,T2
163882,47892,2009,m,NA,T2
163883,52135,2009,m,NA,T2
163884,61849,2014,f,EMEA,T2
163885,64432,2013,m,EMEA,T2
163886,64687,2009,m,NA,T2
163887,66319,2012,f,APJ,T2
163888,58966,2011,f,EMEA,T2
163889,52782,2011,m,APJ,T2
163890,62855,2010,m,APJ,T2
163891,59021,2012,f,APJ,T2
163892,57645,2015,f,NA,T2
163893,68053,2009,f,NA,T2
163894,65129,2012,f,EMEA,T2
163895,61507,2014,m,APJ,T2
163896,62859,2011,f,EMEA,T2
163897,54106,2013,m,APJ,T2
163898,54640,2011,m,APJ,T2
163899,49366,2012,m,APJ,T2
163900,62906,2012,m,NA,T2
163901,55195,2015,f,EMEA,T2
163902,62550,2013,f,EMEA,T2
163903,58895,2009,f,APJ,T2
163904,59798,2011,f,EMEA,T2
163905,66242,2011,f,APJ,T2
163906,61888,2014,m,NA,T2
163907,67433,2013,f,NA,T2
163908,58601,2010,f,EMEA,T2
163909,60823,2010,f,EMEA,T2
163910,58636,2010,m,NA,T2
163911,60614,2013,f,EMEA,T2
163912,65083,2013,m,EMEA,T2
163913,56705,2010,m,APJ,T2
163914,67064,2014,f,APJ,T2
163915,54885,2014,f,NA,T2
163916,61740,2016,m,NA,T2
163917,57984,2012,f,NA,T2
163918,54145,2011,f,APJ,T2
163919,62496,2010,m,EMEA,T2
163920,57253,2009,f,APJ,T2
163921,60780,2014,m,EMEA,T2
163922,54799,2008,f,NA,T2
163923,58659,2011,m,NA,T2
163924,68388,2014,m,APJ,T2
163925,60212,2011,m,EMEA,T2
163926,72613,2013,f,NA,T2
163927,56671,2011,m,EMEA,T2
163928,58894,2015,f,EMEA,T2
163929,68791,2013,m,APJ,T2
163930,65035,2011,m,APJ,T2
163931,63760,2014,m,NA,T2
163932,68079,2012,f,EMEA,T2
163933,64389,2010,m,EMEA,T2
163934,54141,2015,m,EMEA,T2
163935,64511,2009,f,APJ,T2
163936,71641,2014,f,APJ,T2
163937,67195,2014,f,EMEA,T2
163938,66776,2014,m,APJ,T2
163939,51390,2012,m,NA,T2
163940,57970,2012,m,NA,T2
163941,63830,2013,f,EMEA,T2
163942,61371,2010,f,APJ,T2
163943,73299,2014,m,EMEA,T2
163944,58862,2014,f,EMEA,T2
163945,58674,2015,f,EMEA,T2
163946,53037,2014,f,APJ,T2
163947,52296,2011,m,EMEA,T2
163948,62060,2011,m,APJ,T2
163949,58495,2011,m,NA,T2
163950,74627,2011,f,EMEA,T2
163951,70717,2012,m,APJ,T2
163952,57352,2013,m,EMEA,T2
163953,71755,2009,f,APJ,T2
163954,58969,2011,f,NA,T2
163955,65844,2011,m,APJ,T2
163956,55336,2009,f,EMEA,T2
163957,56158,2014,f,APJ,T2
163958,48986,2011,f,APJ,T2
163959,73422,2011,f,APJ,T2
163960,72907,2011,m,NA,T2
163961,48341,2011,f,APJ,T2
163962,58994,2015,f,APJ,T2
163963,67070,2009,m,APJ,T2
163964,48408,2010,f,EMEA,T2
163965,53315,2012,m,APJ,T2
163966,48349,2010,f,APJ,T2
163967,60073,2011,m,APJ,T2
163968,48206,2012,m,APJ,T2
163969,49705,2011,f,APJ,T2
163970,54970,2009,m,APJ,T2
163971,46526,2012,f,EMEA,T2
163972,76062,2015,f,EMEA,T2
163973,75635,2013,f,NA,T2
163974,68860,2013,f,NA,T2
163975,57482,2008,m,APJ,T2
163976,52329,2012,f,NA,T2
163977,54609,2010,f,EMEA,T2
163978,76404,2009,f,EMEA,T2
163979,64830,2010,m,EMEA,T2
163980,56624,2015,f,APJ,T2
163981,54979,2012,f,APJ,T2
163982,59176,2010,m,APJ,T2
163983,75502,2009,f,EMEA,T2
163984,76337,2012,f,APJ,T2
163985,52570,2011,m,NA,T2
163986,75214,2010,f,APJ,T2
163987,74399,2011,m,NA,T2
163988,54671,2011,f,EMEA,T2
163989,48340,2013,m,NA,T2
163990,72223,2011,m,NA,T2
163991,62976,2010,f,EMEA,T2
163992,64290,2012,m,APJ,T2
163993,56690,2011,f,APJ,T2
163994,54505,2012,f,APJ,T2
163995,48340,2012,f,NA,T2
163996,63909,2013,m,EMEA,T2
163997,62034,2012,f,EMEA,T2
163998,63955,2010,m,NA,T2
163999,60883,2009,m,NA,T2
164000,66785,2011,f,EMEA,T2
164001,61749,2013,m,APJ,T2
164002,61067,2011,m,NA,T2
164003,73305,2012,m,EMEA,T2
164004,61417,2012,m,EMEA,T2
164005,57894,2010,f,APJ,T2
164006,62405,2012,m,NA,T2
164007,55656,2015,m,NA,T2
164008,63794,2013,m,NA,T2
164009,54958,2010,m,APJ,T2
164010,70222,2010,f,NA,T2
164011,59183,2008,m,NA,T2
164012,67842,2011,m,EMEA,T2
164013,71282,2014,m,EMEA,T2
164014,58045,2015,m,EMEA,T2
164015,62854,2011,f,EMEA,T2
164016,63817,2013,f,NA,T2
164017,66843,2008,m,APJ,T2
164018,72722,2011,m,NA,T2
164019,60225,2010,m,EMEA,T2
164020,62471,2013,f,NA,T2
164021,47373,2008,f,APJ,T2
164022,67905,2012,f,APJ,T2
164023,58487,2014,m,NA,T2
164024,51861,2014,m,EMEA,T2
164025,57788,2010,f,EMEA,T2
164026,57418,2012,m,APJ,T2
164027,50385,2013,m,EMEA,T2
164028,49173,2015,m,EMEA,T2
164029,65712,2014,m,NA,T2
164030,52243,2015,m,NA,T2
164031,68307,2012,m,EMEA,T2
164032,54436,2013,f,EMEA,T2
164033,67223,2016,f,APJ,T2
164034,63363,2013,f,EMEA,T2
164035,63308,2010,f,NA,T2
164036,58321,2012,m,APJ,T2
164037,50811,2012,m,NA,T2
164038,58890,2011,f,EMEA,T2
164039,53363,2010,f,NA,T2
164040,69409,2013,f,EMEA,T2
164041,65715,2012,m,NA,T2
164042,60815,2013,m,APJ,T2
164043,56059,2014,m,APJ,T2
164044,65097,2012,f,APJ,T2
164045,50553,2010,m,APJ,T2
164046,45939,2016,m,NA,T2
164047,67319,2012,m,APJ,T2
164048,67659,2014,f,APJ,T2
164049,65345,2009,f,APJ,T2
164050,55624,2012,m,EMEA,T2
164051,54673,2011,f,APJ,T2
164052,59548,2015,f,NA,T2
164053,50006,2012,f,APJ,T2
164054,72504,2010,m,APJ,T2
164055,64375,2011,f,NA,T2
164056,59639,2014,m,NA,T2
164057,57880,2013,f,NA,T2
164058,63054,2014,f,EMEA,T2
164059,50618,2013,m,APJ,T2
164060,67821,2010,f,EMEA,T2
164061,58160,2013,m,EMEA,T2
164062,69759,2012,m,EMEA,T2
164063,51431,2010,m,NA,T2
164064,67722,2009,f,APJ,T2
164065,64789,2014,m,APJ,T2
164066,50316,2011,m,NA,T2
164067,62419,2009,m,EMEA,T2
164068,72866,2009,f,EMEA,T2
164069,60236,2016,m,NA,T2
164070,65740,2013,m,EMEA,T2
164071,64002,2014,m,NA,T2
164072,63907,2015,f,NA,T2
164073,60046,2011,m,EMEA,T2
164074,58844,2013,m,EMEA,T2
164075,63531,2010,f,NA,T2
164076,57507,2009,f,NA,T2
164077,71696,2014,m,NA,T2
164078,66550,2014,m,EMEA,T2
164079,70954,2008,f,EMEA,T2
164080,61710,2012,m,APJ,T2
164081,61858,2012,m,NA,T2
164082,57474,2014,m,APJ,T2
164083,68834,2010,m,NA,T2
164084,63370,2012,f,APJ,T2
164085,57533,2015,f,NA,T2
164086,57001,2011,m,NA,T2
164087,65815,2011,f,NA,T2
164088,71947,2010,f,APJ,T2
164089,56629,2008,m,APJ,T2
164090,64759,2014,m,APJ,T2
164091,58847,2014,m,APJ,T2
164092,57763,2009,f,APJ,T2
164093,63050,2010,m,NA,T2
164094,54215,2013,m,NA,T2
164095,67868,2012,m,NA,T2
164096,70611,2012,m,EMEA,T2
164097,57385,2014,m,NA,T2
164098,60493,2012,f,EMEA,T2
164099,57856,2013,f,EMEA,T2
164100,50588,2014,f,APJ,T2
164101,60058,2015,f,EMEA,T2
164102,56128,2013,m,APJ,T2
164103,54254,2016,m,APJ,T2
164104,51670,2012,f,EMEA,T2
164105,63789,2011,f,EMEA,T2
164106,51970,2013,f,NA,T2
164107,48561,2013,m,APJ,T2
164108,70757,2010,f,NA,T2
164109,60705,2014,f,APJ,T2
164110,48484,2014,f,APJ,T2
164111,57607,2013,f,APJ,T2
164112,63120,2014,m,APJ,T2
164113,60521,2012,m,NA,T2
164114,71682,2011,m,NA,T2
164115,56522,2014,m,EMEA,T2
164116,52735,2011,m,APJ,T2
164117,69613,2010,f,NA,T2
164118,71225,2012,m,NA,T2
164119,73842,2013,m,NA,T2
164120,62064,2010,f,NA,T2
164121,76228,2010,f,NA,T2
164122,67113,2012,f,APJ,T2
164123,69111,2012,f,EMEA,T2
164124,63566,2014,m,NA,T2
164125,54067,2008,m,EMEA,T2
164126,72941,2009,f,APJ,T2
164127,73646,2009,m,APJ,T2
164128,67816,2014,f,EMEA,T2
164129,49012,2012,f,APJ,T2
164130,60112,2010,f,APJ,T2
164131,66317,2012,f,EMEA,T2
164132,53399,2012,m,APJ,T2
164133,48053,2011,m,EMEA,T2
164134,57053,2012,m,APJ,T2
164135,47785,2012,f,APJ,T2
164136,52117,2010,m,APJ,T2
164137,49628,2012,f,APJ,T2
164138,60948,2008,m,NA,T2
164139,61499,2014,f,NA,T2
164140,53438,2016,f,APJ,T2
164141,57566,2011,m,APJ,T2
164142,68639,2015,f,NA,T2
164143,53994,2009,m,NA,T2
164144,58661,2011,f,NA,T2
164145,64214,2012,f,EMEA,T2
164146,53375,2012,m,NA,T2
164147,47013,2012,m,NA,T2
164148,70241,2013,m,APJ,T2
164149,59937,2012,f,NA,T2
164150,71881,2015,f,EMEA,T2
164151,68214,2012,m,APJ,T2
164152,54625,2016,f,NA,T2
164153,71206,2013,m,NA,T2
164154,72358,2015,f,EMEA,T2
164155,57508,2014,f,EMEA,T2
164156,66707,2011,m,EMEA,T2
164157,49120,2013,f,APJ,T2
164158,59428,2014,f,EMEA,T2
164159,72246,2011,m,APJ,T2
164160,66871,2012,m,NA,T2
164161,67040,2015,f,APJ,T2
164162,68474,2010,f,EMEA,T2
164163,53859,2010,f,APJ,T2
164164,64254,2015,f,EMEA,T2
164165,71177,2009,m,APJ,T2
164166,56699,2015,f,EMEA,T2
164167,47328,2015,f,NA,T2
164168,72779,2014,m,EMEA,T2
164169,60290,2010,f,EMEA,T2
164170,65530,2015,m,EMEA,T2
164171,55438,2010,m,NA,T2
164172,66338,2011,m,APJ,T2
164173,68221,2012,m,APJ,T2
164174,47483,2012,f,NA,T2
164175,61295,2014,m,NA,T2
164176,53784,2011,m,NA,T2
164177,75113,2009,f,APJ,T2
164178,54688,2016,f,EMEA,T2
164179,68731,2012,m,NA,T2
164180,52915,2010,f,EMEA,T2
164181,63750,2013,f,NA,T2
164182,59959,2013,f,EMEA,T2
164183,49650,2013,f,APJ,T2
164184,51089,2011,f,EMEA,T2
164185,70435,2014,f,NA,T2
164186,51793,2014,f,APJ,T2
164187,62385,2012,m,NA,T2
164188,47944,2010,m,NA,T2
164189,68335,2014,m,NA,T2
164190,58821,2009,f,NA,T2
164191,57613,2010,f,APJ,T2
164192,70978,2014,m,NA,T2
164193,54611,2012,m,EMEA,T2
164194,68400,2012,f,APJ,T2
164195,64988,2012,f,NA,T2
164196,46742,2011,f,EMEA,T2
164197,58594,2015,f,EMEA,T2
164198,75238,2011,m,APJ,T2
164199,58350,2012,f,APJ,T2
164200,62257,2015,m,APJ,T2
164201,65022,2011,m,EMEA,T2
164202,49200,2013,m,EMEA,T2
164203,54732,2010,m,APJ,T2
164204,75137,2011,m,NA,T2
164205,74442,2015,f,APJ,T2
164206,62257,2013,m,NA,T2
164207,72809,2011,f,APJ,T2
164208,71447,2015,f,NA,T2
164209,60293,2010,f,NA,T2
164210,64618,2013,f,EMEA,T2
164211,59505,2010,m,APJ,T2
164212,67307,2013,m,EMEA,T2
164213,52170,2013,f,APJ,T2
164214,63784,2011,m,APJ,T2
164215,63587,2013,f,NA,T2
164216,58672,2013,m,APJ,T2
164217,64286,2013,m,EMEA,T2
164218,54113,2011,m,APJ,T2
164219,52621,2014,m,NA,T2
164220,59390,2012,m,EMEA,T2
164221,65468,2013,f,NA,T2
164222,61158,2011,m,EMEA,T2
164223,60742,2011,m,NA,T2
164224,69165,2010,f,NA,T2
164225,47053,2012,m,NA,T2
164226,58774,2010,m,APJ,T2
164227,57658,2012,f,EMEA,T2
164228,73282,2012,m,EMEA,T2
164229,54429,2016,f,APJ,T2
164230,56261,2012,f,NA,T2
164231,59680,2012,f,APJ,T2
164232,56369,2012,f,APJ,T2
164233,68168,2012,f,EMEA,T2
164234,65731,2008,m,APJ,T2
164235,72308,2012,f,NA,T2
164236,54580,2013,f,EMEA,T2
164237,52997,2012,f,APJ,T2
164238,68120,2009,f,NA,T2
164239,59958,2015,f,APJ,T2
164240,56299,2014,f,APJ,T2
164241,56932,2012,f,NA,T2
164242,53011,2011,f,NA,T2
164243,58021,2011,f,APJ,T2
164244,58847,2008,m,NA,T2
164245,67247,2013,m,NA,T2
164246,60412,2011,f,NA,T2
164247,49778,2013,m,APJ,T2
164248,62184,2015,m,APJ,T2
164249,59967,2014,f,APJ,T2
164250,58940,2011,f,EMEA,T2
164251,57955,2010,m,APJ,T2
164252,62471,2010,f,NA,T2
164253,66111,2010,f,APJ,T2
164254,52661,2015,f,APJ,T2
164255,52013,2013,f,NA,T2
164256,62353,2013,m,EMEA,T2
164257,70373,2011,f,APJ,T2
164258,59023,2014,m,EMEA,T2
164259,61372,2010,f,NA,T2
164260,62105,2011,f,EMEA,T2
164261,66142,2011,m,EMEA,T2
164262,62775,2015,f,NA,T2
164263,57125,2012,f,EMEA,T2
164264,71293,2011,f,EMEA,T2
164265,60386,2010,m,NA,T2
164266,53551,2012,f,APJ,T2
164267,54253,2012,m,APJ,T2
164268,62982,2011,m,APJ,T2
164269,50170,2013,m,EMEA,T2
164270,55192,2009,m,EMEA,T2
164271,52177,2010,m,EMEA,T2
164272,50850,2013,m,EMEA,T2
164273,64429,2011,m,NA,T2
164274,68344,2011,m,NA,T2
164275,69252,2011,f,NA,T2
164276,59431,2016,f,NA,T2
164277,60311,2012,m,APJ,T2
164278,59149,2014,m,NA,T2
164279,60729,2014,m,NA,T2
164280,51876,2015,m,EMEA,T2
164281,58517,2013,m,NA,T2
164282,69274,2009,f,NA,T2
164283,69799,2013,m,EMEA,T2
164284,50806,2010,m,EMEA,T2
164285,51500,2013,f,APJ,T2
164286,76026,2013,f,NA,T2
164287,74973,2013,m,EMEA,T2
164288,52304,2010,f,NA,T2
164289,54169,2011,m,EMEA,T2
164290,64148,2015,f,APJ,T2
164291,55519,2010,f,APJ,T2
164292,62611,2012,f,NA,T2
164293,50515,2014,f,EMEA,T2
164294,71099,2008,f,EMEA,T2
164295,61729,2011,f,NA,T2
164296,56510,2014,f,APJ,T2
164297,56299,2010,m,NA,T2
164298,70274,2015,m,EMEA,T2
164299,55457,2011,m,APJ,T2
164300,59130,2012,m,NA,T2
164301,55678,2012,m,NA,T2
164302,72182,2013,m,EMEA,T2
164303,66174,2009,m,NA,T2
164304,71588,2014,f,NA,T2
164305,64819,2009,f,NA,T2
164306,54799,2013,f,NA,T2
164307,67883,2014,f,NA,T2
164308,62451,2012,m,APJ,T2
164309,65410,2012,m,EMEA,T2
164310,60751,2010,f,NA,T2
164311,66061,2011,f,NA,T2
164312,62462,2009,m,APJ,T2
164313,69165,2014,m,APJ,T2
164314,54811,2010,f,EMEA,T2
164315,65448,2009,m,NA,T2
164316,57404,2014,m,EMEA,T2
164317,64767,2012,m,EMEA,T2
164318,67326,2011,m,NA,T2
164319,49133,2011,f,NA,T2
164320,48690,2012,f,EMEA,T2
164321,72369,2012,f,APJ,T2
164322,60654,2015,f,APJ,T2
164323,75583,2011,m,APJ,T2
164324,70100,2010,m,EMEA,T2
164325,49576,2014,f,NA,T2
164326,62291,2013,m,EMEA,T2
164327,55882,2011,m,APJ,T2
164328,64597,2014,f,APJ,T2
164329,61668,2010,f,NA,T2
164330,63627,2014,m,NA,T2
164331,56097,2013,m,APJ,T2
164332,64448,2012,m,EMEA,T2
164333,47877,2012,f,EMEA,T2
164334,69719,2013,m,APJ,T2
164335,61428,2010,f,EMEA,T2
164336,51086,2013,f,NA,T2
164337,55112,2011,m,APJ,T2
164338,75271,2014,f,EMEA,T2
164339,62881,2012,m,NA,T2
164340,66406,2014,f,NA,T2
164341,60081,2009,f,APJ,T2
164342,59730,2010,f,APJ,T2
164343,64704,2015,m,APJ,T2
164344,68857,2011,f,NA,T2
164345,72421,2013,m,EMEA,T2
164346,52484,2014,f,NA,T2
164347,61919,2014,m,APJ,T2
164348,65773,2011,f,NA,T2
164349,51585,2012,m,EMEA,T2
164350,70291,2010,f,NA,T2
164351,54296,2010,m,EMEA,T2
164352,68089,2008,m,EMEA,T2
164353,66956,2012,m,EMEA,T2
164354,63654,2015,m,NA,T2
164355,60051,2014,m,APJ,T2
164356,51614,2013,f,EMEA,T2
164357,61150,2016,f,NA,T2
164358,66109,2015,m,APJ,T2
164359,69673,2015,m,APJ,T2
164360,53237,2014,m,NA,T2
164361,58541,2010,m,APJ,T2
164362,70956,2010,m,EMEA,T2
164363,57913,2015,m,NA,T2
164364,66450,2011,f,APJ,T2
164365,53226,2013,f,NA,T2
164366,66385,2011,f,EMEA,T2
164367,57003,2010,m,APJ,T2
164368,57250,2009,m,APJ,T2
164369,53792,2009,m,EMEA,T2
164370,60579,2014,m,NA,T2
164371,63540,2012,f,APJ,T2
164372,70589,2012,f,APJ,T2
164373,66994,2015,m,EMEA,T2
164374,53471,2012,m,APJ,T2
164375,54803,2013,f,NA,T2
164376,64657,2008,m,EMEA,T2
164377,61160,2011,m,NA,T2
164378,64666,2014,f,NA,T2
164379,48514,2013,f,NA,T2
164380,63278,2011,m,NA,T2
164381,53514,2014,m,NA,T2
164382,55784,2013,m,APJ,T2
164383,64305,2011,m,NA,T2
164384,53655,2014,m,APJ,T2
164385,58900,2010,f,EMEA,T2
164386,55657,2011,f,APJ,T2
164387,60975,2010,f,NA,T2
164388,56429,2013,f,EMEA,T2
164389,68283,2014,f,NA,T2
164390,60314,2009,m,EMEA,T2
164391,63066,2012,f,EMEA,T2
164392,68705,2011,f,APJ,T2
164393,58503,2010,f,EMEA,T2
164394,64505,2012,m,NA,T2
164395,66248,2013,f,APJ,T2
164396,63270,2010,f,EMEA,T2
164397,62581,2016,m,EMEA,T2
164398,56345,2010,f,NA,T2
164399,66365,2012,m,NA,T2
164400,61836,2009,m,NA,T2
164401,69161,2013,f,NA,T2
164402,59441,2008,m,NA,T2
164403,69260,2013,m,EMEA,T2
164404,61354,2014,m,NA,T2
164405,62501,2012,f,EMEA,T2
164406,70516,2012,f,NA,T2
164407,54170,2012,f,NA,T2
164408,69062,2012,m,APJ,T2
164409,49987,2015,f,NA,T2
164410,59408,2010,m,NA,T2
164411,71323,2014,m,APJ,T2
164412,62256,2013,m,APJ,T2
164413,54701,2013,f,APJ,T2
164414,62451,2011,m,EMEA,T2
164415,58805,2008,m,EMEA,T2
164416,66347,2012,m,APJ,T2
164417,57433,2009,f,NA,T2
164418,57820,2011,m,NA,T2
164419,58461,2011,m,APJ,T2
164420,59004,2013,f,EMEA,T2
164421,66804,2015,m,APJ,T2
164422,54987,2009,f,NA,T2
164423,75115,2013,m,NA,T2
164424,70550,2013,f,NA,T2
164425,66302,2013,f,EMEA,T2
164426,63866,2014,m,EMEA,T2
164427,47425,2014,m,NA,T2
164428,55602,2015,f,EMEA,T2
164429,62769,2013,f,APJ,T2
164430,60170,2011,f,APJ,T2
164431,52839,2013,f,NA,T2
164432,74724,2012,f,NA,T2
164433,45242,2012,m,EMEA,T2
164434,76343,2012,f,NA,T2
164435,51513,2009,f,EMEA,T2
164436,58305,2012,f,NA,T2
164437,50888,2013,m,EMEA,T2
164438,57226,2011,f,EMEA,T2
164439,64945,2014,m,APJ,T2
164440,60260,2013,f,NA,T2
164441,48199,2013,f,EMEA,T2
164442,70134,2011,m,EMEA,T2
164443,58297,2012,m,EMEA,T2
164444,61328,2013,f,EMEA,T2
164445,74882,2013,f,NA,T2
164446,52135,2012,f,EMEA,T2
164447,64746,2012,f,NA,T2
164448,72818,2012,m,NA,T2
164449,55445,2011,m,EMEA,T2
164450,70702,2011,m,APJ,T2
164451,49547,2011,f,NA,T2
164452,63038,2014,m,APJ,T2
164453,72143,2016,m,NA,T2
164454,50626,2012,m,NA,T2
164455,61861,2013,m,EMEA,T2
164456,50884,2009,m,EMEA,T2
164457,64958,2011,m,NA,T2
164458,45833,2013,m,NA,T2
164459,56083,2012,f,EMEA,T2
164460,59259,2009,m,EMEA,T2
164461,63549,2012,f,APJ,T2
164462,70324,2013,m,NA,T2
164463,56038,2009,m,EMEA,T2
164464,63914,2012,m,APJ,T2
164465,66256,2012,f,EMEA,T2
164466,55954,2010,f,APJ,T2
164467,63543,2008,f,NA,T2
164468,63239,2011,m,NA,T2
164469,70940,2011,m,NA,T2
164470,52067,2014,m,NA,T2
164471,55982,2016,m,NA,T2
164472,62343,2014,m,NA,T2
164473,62819,2013,m,EMEA,T2
164474,75971,2012,m,NA,T2
164475,57651,2009,m,APJ,T2
164476,48196,2012,m,APJ,T2
164477,59439,2013,f,EMEA,T2
164478,59339,2008,f,APJ,T2
164479,75098,2011,m,NA,T2
164480,53527,2015,f,NA,T2
164481,59650,2012,f,APJ,T2
164482,63329,2012,m,EMEA,T2
164483,62739,2010,f,EMEA,T2
164484,53667,2010,m,EMEA,T2
164485,61971,2012,m,APJ,T2
164486,53278,2011,f,NA,T2
164487,63336,2016,m,EMEA,T2
164488,64691,2010,m,APJ,T2
164489,75151,2011,m,NA,T2
164490,59898,2013,f,NA,T2
164491,69078,2009,m,APJ,T2
164492,62829,2015,m,APJ,T2
164493,60146,2009,m,APJ,T2
164494,53111,2013,f,EMEA,T2
164495,71526,2010,m,APJ,T2
164496,65449,2010,m,APJ,T2
164497,66731,2013,f,NA,T2
164498,58775,2012,m,EMEA,T2
164499,60719,2011,f,NA,T2
164500,63568,2011,m,APJ,T2
164501,56967,2015,f,NA,T2
164502,61328,2012,m,NA,T2
164503,53266,2011,f,NA,T2
164504,53909,2010,f,APJ,T2
164505,59033,2011,m,APJ,T2
164506,61412,2013,f,APJ,T2
164507,58907,2014,m,NA,T2
164508,50942,2014,m,APJ,T2
164509,67246,2011,m,NA,T2
164510,60787,2010,f,APJ,T2
164511,56461,2011,m,NA,T2
164512,69051,2013,m,EMEA,T2
164513,57279,2009,m,EMEA,T2
164514,60339,2012,f,EMEA,T2
164515,65409,2014,m,APJ,T2
164516,59008,2011,m,APJ,T2
164517,74589,2013,f,EMEA,T2
164518,57608,2009,m,EMEA,T2
164519,49752,2009,f,EMEA,T2
164520,62448,2012,m,EMEA,T2
164521,59882,2014,f,NA,T2
164522,55081,2009,m,APJ,T2
164523,57668,2011,f,EMEA,T2
164524,62311,2014,f,EMEA,T2
164525,60000,2013,f,EMEA,T2
164526,70428,2012,f,APJ,T2
164527,68492,2011,f,APJ,T2
164528,61170,2014,f,NA,T2
164529,70942,2011,f,APJ,T2
164530,66511,2014,m,NA,T2
164531,67095,2013,f,APJ,T2
164532,49709,2014,f,EMEA,T2
164533,48117,2012,f,NA,T2
164534,58319,2014,m,EMEA,T2
164535,66475,2010,f,NA,T2
164536,64784,2010,m,NA,T2
164537,51415,2013,f,EMEA,T2
164538,54991,2013,f,APJ,T2
164539,63454,2016,m,NA,T2
164540,59662,2009,m,APJ,T2
164541,61085,2015,f,APJ,T2
164542,58814,2011,f,NA,T2
164543,46959,2009,m,APJ,T2
164544,65138,2013,m,EMEA,T2
164545,58603,2011,f,NA,T2
164546,59146,2013,f,APJ,T2
164547,56477,2013,f,NA,T2
164548,51846,2011,m,APJ,T2
164549,49646,2014,m,APJ,T2
164550,61612,2012,f,NA,T2
164551,70793,2010,m,NA,T2
164552,57307,2009,f,APJ,T2
164553,62134,2015,m,APJ,T2
164554,48222,2012,f,NA,T2
164555,46742,2014,f,EMEA,T2
164556,58720,2013,m,APJ,T2
164557,61626,2011,f,EMEA,T2
164558,57368,2012,m,EMEA,T2
164559,51992,2015,m,APJ,T2
164560,69370,2011,f,EMEA,T2
164561,51620,2009,m,EMEA,T2
164562,47602,2010,f,NA,T2
164563,58930,2013,f,EMEA,T2
164564,76122,2013,m,NA,T2
164565,62081,2014,f,APJ,T2
164566,55153,2010,m,EMEA,T2
164567,56777,2010,f,EMEA,T2
164568,61038,2013,f,EMEA,T2
164569,67742,2012,f,EMEA,T2
164570,60454,2009,m,NA,T2
164571,61601,2014,f,APJ,T2
164572,63124,2011,m,APJ,T2
164573,67139,2009,m,APJ,T2
164574,63403,2009,m,EMEA,T2
164575,60771,2011,m,APJ,T2
164576,56485,2011,f,EMEA,T2
164577,57425,2010,f,NA,T2
164578,52082,2012,f,APJ,T2
164579,67766,2012,f,EMEA,T2
164580,71536,2013,f,NA,T2
164581,57983,2012,f,NA,T2
164582,51577,2011,f,APJ,T2
164583,51924,2008,f,EMEA,T2
164584,62114,2012,m,APJ,T2
164585,66415,2008,m,NA,T2
164586,65741,2011,m,NA,T2
164587,62516,2012,f,APJ,T2
164588,55731,2012,f,EMEA,T2
164589,60602,2013,f,NA,T2
164590,61420,2011,m,EMEA,T2
164591,72797,2008,f,APJ,T2
164592,47782,2011,f,NA,T2
164593,57962,2013,f,EMEA,T2
164594,72449,2012,f,EMEA,T2
164595,66364,2010,m,EMEA,T2
164596,63621,2009,f,APJ,T2
164597,66995,2013,m,APJ,T2
164598,59118,2015,m,NA,T2
164599,55764,2011,f,EMEA,T2
164600,55587,2011,f,NA,T2
164601,59627,2013,m,EMEA,T2
164602,72615,2012,f,EMEA,T2
164603,72434,2010,f,EMEA,T2
164604,54907,2008,f,EMEA,T2
164605,74702,2010,m,APJ,T2
164606,68381,2010,m,APJ,T2
164607,57187,2014,m,NA,T2
164608,71637,2011,f,NA,T2
164609,55579,2012,m,NA,T2
164610,72241,2013,f,NA,T2
164611,55668,2013,m,NA,T2
164612,51627,2010,m,EMEA,T2
164613,48477,2012,m,NA,T2
164614,63288,2012,f,APJ,T2
164615,50543,2015,f,EMEA,T2
164616,60811,2015,m,NA,T2
164617,64640,2013,m,NA,T2
164618,64843,2010,f,EMEA,T2
164619,62144,2014,f,EMEA,T2
164620,47629,2011,m,NA,T2
164621,66880,2015,m,APJ,T2
164622,51823,2012,m,APJ,T2
164623,73469,2013,m,EMEA,T2
164624,62342,2010,f,EMEA,T2
164625,64239,2013,f,EMEA,T2
164626,53525,2014,m,EMEA,T2
164627,55661,2014,m,APJ,T2
164628,61673,2014,m,NA,T2
164629,62058,2013,m,EMEA,T2
164630,67115,2014,m,APJ,T2
164631,60352,2014,m,EMEA,T2
164632,57982,2015,m,NA,T2
164633,53691,2012,f,NA,T2
164634,49530,2013,f,EMEA,T2
164635,63074,2008,f,EMEA,T2
164636,54188,2010,m,APJ,T2
164637,51244,2011,m,EMEA,T2
164638,59456,2011,f,NA,T2
164639,50262,2013,f,EMEA,T2
164640,68370,2013,m,APJ,T2
164641,48100,2013,m,NA,T2
164642,58303,2013,m,NA,T2
164643,64208,2014,m,APJ,T2
164644,59789,2011,m,APJ,T2
